"ID","SampleEvent","AlternateId","Classification","Species","RTotal","RC1","RC2","RC3","RC4","RFC4","RMC4","RC5","RFC5","RMC5","RFA","RMA","RUnknown","Flow","Split"
574,319,"7_4_A_050312","Barnacle","Barnacle nauplii",179.00,,,,,,,,,,,,"",50.00,1.00
575,319,"7_4_A_050312","Ostracod","Cypris",6.00,,,,,,,,,,,,"",50.00,1.00
576,319,"7_4_A_050312","Annelid","Spionidae",3.00,,,,,,,,,,,,"",50.00,1.00
577,319,"7_4_A_050312","Decapod","Shrimp zoea",3.00,,,,,,,,,,,,"",50.00,1.00
578,319,"7_4_A_050312","Cnidarian","Aurelia aurita ephyra",1.00,,,,,,,,,,,,"",50.00,1.00
579,319,"7_4_A_050312","Fish","Fish egg",1.00,,,,,,,,,,,,"",50.00,1.00
580,319,"7_4_A_050312","Gastropod","Limacina",2.00,,,,,,,,,,,,"",50.00,1.00
581,319,"7_4_A_050312","Bryozoan","Cyphonaute",1.00,,,,,,,,,,,,"",50.00,1.00
582,566,"7_10_A_050312","Copepod","Pseudocalanus",147.00,,,12.00,,22.00,19.00,,30.00,18.00,33.00,13.00,"",50.00,2.00
583,566,"7_10_A_050312","Copepod","Neocalanus plumchrus",199.00,16,11.00,31.00,,74.00,22.00,,33.00,11.00,,1.00,"",50.00,2.00
584,566,"7_10_A_050312","Copepod","Acartia longerimis",12.00,,,,,1.00,,,5.00,2.00,2.00,2.00,"",50.00,2.00
585,566,"7_10_A_050312","Copepod","Neocalanus flemingeri",43.00,,,3.00,,22.00,3.00,,11.00,4.00,,,"",50.00,2.00
586,566,"7_10_A_050312","Copepod","Oithona similis",5.00,,,,,,,,4.00,,,1.00,"",50.00,2.00
587,566,"7_10_A_050312","Copepod","Oithona atlantica",3.00,,,,,,,,2.00,,1.00,,"",50.00,2.00
588,566,"7_10_A_050312","Copepod","Metridia pacifica",61.00,1,3.00,19.00,,16.00,13.00,,7.00,2.00,,,"",50.00,2.00
589,566,"7_10_A_050312","Copepod","Calanus marshallae",3.00,1,,,,2.00,,,,,,,"",50.00,2.00
590,566,"7_10_A_050312","Copepod","Neocalanus cristatus",3.00,,,,,2.00,,,1.00,,,,"",50.00,2.00
591,566,"7_10_A_050312","Copepod","Metridia okhotensis",2.00,,2.00,,,,,,,,,,"",50.00,2.00
592,566,"7_10_A_050312","Copepod","Paracalanus spp.",1.00,,,,,,,,,,1.00,,"",50.00,2.00
593,566,"7_10_A_050312","Copepod","Scolecithricella spp.",1.00,,,,,,,,1.00,,,,"",50.00,2.00
594,566,"7_10_A_050312","Copepod","Microcalanus spp.",1.00,,,,,,,,1.00,,,,"",50.00,2.00
595,566,"7_10_A_050312","Hydrozoan","Euphysa japonica",3.00,,,,,,,,,,,,"",50.00,2.00
596,566,"7_10_A_050312","Euphausid","Calytopsis",1.00,,,,,,,,,,,,"",50.00,2.00
597,566,"7_10_A_050312","Tunicate","Fritillaria borealis",20.00,,,,,,,,,,,,"",50.00,2.00
598,566,"7_10_A_050312","Tunicate","Oikopleura dioica",10.00,,,,,,,,,,,,"",50.00,2.00
599,566,"7_10_A_050312","Gastropod","Limacina",10.00,,,,,,,,,,,,"",50.00,2.00
600,566,"7_10_A_050312","Decapod","Shrimp zoea",5.00,,,,,,,,,,,,"",50.00,2.00
601,566,"7_10_A_050312","Fish","Unknown fish larvae",1.00,,,,,,,,,,,,"",50.00,2.00
602,566,"7_10_A_050312","Chaetognath","Parasagitta elegans",2.00,,,,,,,,,,,,"",50.00,2.00
603,566,"7_10_A_050312","Decapod","Crab zoea",2.00,,,,,,,,,,,,"",50.00,2.00
604,566,"7_10_A_050312","Unknown","Egg",250.00,,,,,,,,,,,,"",50.00,2.00
605,566,"7_10_A_050312","Crustecean","Nauplii",14.00,,,,,,,,,,,,"",50.00,2.00
606,566,"7_10_A_050312","Barnacle","Barnacle nauplii",21.00,,,,,,,,,,,,"",50.00,2.00
607,566,"7_10_A_050312","Ostracod","Cypris",4.00,,,,,,,,,,,,"",50.00,2.00
608,122,"4_7_A_050212","Copepod","Pseudocalanus",25.00,,,2.00,,1.00,3.00,,6.00,3.00,7.00,3.00,"",50.00,1.00
609,122,"4_7_A_050212","Copepod","Oithona similis",3.00,,,,,1.00,,,1.00,,1.00,,"",50.00,1.00
610,122,"4_7_A_050212","Copepod","Metridia pacifica",1.00,,,1.00,,,,,,,,,"",50.00,1.00
611,122,"4_7_A_050212","Copepod","Acartia longerimis",3.00,,2.00,,,,1.00,,,,,,"",50.00,1.00
612,122,"4_7_A_050212","Copepod","Neocalanus plumchrus",8.00,,,2.00,,5.00,1.00,,,,,,"",50.00,1.00
613,122,"4_7_A_050212","Copepod","Monstrilla spp.",1.00,,,,,,,,,,1.00,,"",50.00,1.00
614,122,"4_7_A_050212","Copepod","Calanus marshallae",1.00,,,,,,,,,,1.00,,"",50.00,1.00
615,122,"4_7_A_050212","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,"",50.00,1.00
616,122,"4_7_A_050212","Annelid","Polychaete trochophore",6.00,,,,,,,,,,,,"",50.00,1.00
617,122,"4_7_A_050212","Chaetognath","Parasagitta elegans",1.00,,,,,,,,,,,,"",50.00,1.00
618,122,"4_7_A_050212","Gastropod","Limacina",18.00,,,,,,,,,,,,"",50.00,1.00
619,122,"4_7_A_050212","Fish","Unknown fish larvae",1.00,,,,,,,,,,,,"",50.00,1.00
620,122,"4_7_A_050212","Unknown","Egg",79.00,,,,,,,,,,,,"",50.00,1.00
621,122,"4_7_A_050212","Crustecean","Nauplii",12.00,,,,,,,,,,,,"",50.00,1.00
622,122,"4_7_A_050212","Barnacle","Barnacle nauplii",10.00,,,,,,,,,,,,"",50.00,1.00
623,122,"4_7_A_050212","Ostracod","Cypris",24.00,,,,,,,,,,,,"",50.00,1.00
624,122,"4_7_A_050212","Annelid","Spionidae",29.00,,,,,,,,,,,,"",50.00,1.00
625,332,"7_20_A_050312","Copepod","Pseudocalanus",140.00,,,9.00,,24.00,12.00,,36.00,24.00,24.00,11.00,"",50.00,4.00
626,332,"7_20_A_050312","Copepod","Neocalanus plumchrus",123.00,19,21.00,16.00,,46.00,3.00,,18.00,,,,"",50.00,4.00
627,332,"7_20_A_050312","Copepod","Acartia longerimis",16.00,,,,,2.00,,,5.00,1.00,4.00,4.00,"",50.00,4.00
628,332,"7_20_A_050312","Copepod","Neocalanus flemingeri",16.00,,,,2,11.00,1.00,,2.00,,,,"",50.00,4.00
629,332,"7_20_A_050312","Copepod","Neocalanus cristatus",1.00,,,,,1.00,,,,,,,"",50.00,4.00
630,332,"7_20_A_050312","Copepod","Calanus marshallae",2.00,,,,,,,,,,2.00,,"",50.00,4.00
631,332,"7_20_A_050312","Copepod","Tisbe spp.",1.00,,,,,,,,,,1.00,,"",50.00,4.00
632,332,"7_20_A_050312","Copepod","Metridia pacifica",4.00,,,1.00,,1.00,1.00,,1.00,,,,"",50.00,4.00
633,332,"7_20_A_050312","Copepod","Oithona similis",10.00,,,,,,,,2.00,,6.00,2.00,"",50.00,4.00
634,332,"7_20_A_050312","Euphausid","Thysanoessa inermis",1.00,,,,,,,,,,,,"",50.00,4.00
635,332,"7_20_A_050312","Euphausid","Calytopsis",120.00,,,,,,,,,,,,"",50.00,4.00
636,332,"7_20_A_050312","Decapod","Crab zoea",4.00,,,,,,,,,,,,"",50.00,4.00
637,332,"7_20_A_050312","Decapod","Shrimp zoea",10.00,,,,,,,,,,,,"",50.00,4.00
638,332,"7_20_A_050312","Gastropod","Limacina",7.00,,,,,,,,,,,,"",50.00,4.00
639,332,"7_20_A_050312","Tunicate","Oikopleura dioica",24.00,,,,,,,,,,,,"",50.00,4.00
640,332,"7_20_A_050312","Tunicate","Fritillaria borealis",6.00,,,,,,,,,,,,"",50.00,4.00
641,332,"7_20_A_050312","Bryozoan","Cyphonaute",1.00,,,,,,,,,,,,"",50.00,4.00
642,332,"7_20_A_050312","Unknown","Egg",213.00,,,,,,,,,,,,"",50.00,4.00
643,332,"7_20_A_050312","Crustecean","Nauplii",145.00,,,,,,,,,,,,"",50.00,4.00
644,332,"7_20_A_050312","Barnacle","Barnacle nauplii",117.00,,,,,,,,,,,,"",50.00,4.00
645,332,"7_20_A_050312","Ostracod","Cypris",1.00,,,,,,,,,,,,"",50.00,4.00
646,332,"7_20_A_050312","Echinoderm","Pluteus",2.00,,,,,,,,,,,,"",50.00,4.00
647,332,"7_20_A_050312","Hydrozoan","Halitholus spp.",1.00,,,,,,,,,,,,"",50.00,4.00
648,332,"7_20_A_050312","Fish","Gadid larvae",1.00,,,,,,,,,,,,"",50.00,4.00
649,332,"7_20_A_050312","Branchiopod","Evadne",3.00,,,,,,,,,,,,"",50.00,4.00
650,332,"7_20_A_050312","Amphipod","Themisto pacifica",1.00,,,,,,,,,,,,"",50.00,4.00
651,332,"7_20_A_050312","Euphausid","Furcilia",1.00,,,,,,,,,,,,"",50.00,4.00
652,332,"7_20_A_050312","Annelid","Spionidae",2.00,,,,,,,,,,,,"",50.00,4.00
712,390,"9_6_A_042612","Copepod","Pseudocalanus",52.00,,1.00,6.00,,9.00,6.00,,8.00,7.00,13.00,2.00,"",50.00,1.00
713,390,"9_6_A_042612","Copepod","Neocalanus plumchrus",19.00,,2.00,6.00,,6.00,5.00,,,,,,"",50.00,1.00
714,390,"9_6_A_042612","Copepod","Acartia longerimis",17.00,,,,,3.00,1.00,,3.00,1.00,2.00,7.00,"",50.00,1.00
715,390,"9_6_A_042612","Copepod","Oithona similis",3.00,,,,,,,,,,3.00,,"",50.00,1.00
716,390,"9_6_A_042612","Copepod","Metridia pacifica",1.00,,1.00,,,,,,,,,,"",50.00,1.00
717,390,"9_6_A_042612","Copepod","Tisbe spp.",1.00,,,,,,,,,,1.00,,"",50.00,1.00
718,390,"9_6_A_042612","Unknown","Egg",381.00,,,,,,,,,,,,"",50.00,1.00
719,390,"9_6_A_042612","Crustecean","Nauplii",12.00,,,,,,,,,,,,"",50.00,1.00
720,390,"9_6_A_042612","Barnacle","Barnacle nauplii",230.00,,,,,,,,,,,,"",50.00,1.00
721,390,"9_6_A_042612","Fish","Fish egg",40.00,,,,,,,,,,,,"",50.00,1.00
722,390,"9_6_A_042612","Gastropod","Limacina",52.00,,,,,,,,,,,,"",50.00,1.00
723,390,"9_6_A_042612","Echinoderm","Pluteus",3.00,,,,,,,,,,,,"",50.00,1.00
724,390,"9_6_A_042612","Annelid","Spionidae",11.00,,,,,,,,,,,,"",50.00,1.00
725,390,"9_6_A_042612","Decapod","Shrimp zoea",1.00,,,,,,,,,,,,"",50.00,1.00
726,390,"9_6_A_042612","Decapod","Crab zoea",6.00,,,,,,,,,,,,"",50.00,1.00
727,390,"9_6_A_042612","Chaetognath","Parasagitta elegans",8.00,,,,,,,,,,,,"",50.00,1.00
728,390,"9_6_A_042612","Amphipod","Gammarid amphipod",1.00,,,,,,,,,,,,"",50.00,1.00
729,390,"9_6_A_042612","Ostracod","Cypris",5.00,,,,,,,,,,,,"",50.00,1.00
730,390,"9_6_A_042612","Annelid","Polychaete trochophore",4.00,,,,,,,,,,,,"",50.00,1.00
731,390,"9_6_A_042612","Hydrozoan","Rathkea sp.",5.00,,,,,,,,,,,,"",50.00,1.00
732,390,"9_6_A_042612","Bivalve","Veliger (Bivalvia)",1.00,,,,,,,,,,,,"",50.00,1.00
733,396,"9_10_A_042612","Copepod","Pseudocalanus",83.00,,1.00,4.00,,12.00,8.00,,15.00,11.00,26.00,6.00,"",50.00,1.00
734,396,"9_10_A_042612","Copepod","Neocalanus plumchrus",21.00,1,1.00,8.00,,9.00,2.00,,,,,,"",50.00,1.00
735,396,"9_10_A_042612","Copepod","Acartia longerimis",23.00,,,,,1.00,2.00,,2.00,4.00,8.00,6.00,"",50.00,1.00
736,396,"9_10_A_042612","Copepod","Oithona similis",6.00,,,,,1.00,,,1.00,,3.00,1.00,"",50.00,1.00
737,396,"9_10_A_042612","Copepod","Tisbe spp.",4.00,,,,,1.00,,,1.00,,,2.00,"",50.00,1.00
738,396,"9_10_A_042612","Copepod","Microcalanus spp.",4.00,,,,,,,,,,2.00,2.00,"",50.00,1.00
739,396,"9_10_A_042612","Copepod","Acartia tumida",1.00,,,,,1.00,,,,,,,"",50.00,1.00
740,396,"9_10_A_042612","Copepod","Metridia okhotensis",1.00,,,,,,,,,,1.00,,"",50.00,1.00
741,396,"9_10_A_042612","Copepod","Sapphrina spp.",1.00,,,,,,,,,,,1.00,"",50.00,1.00
742,396,"9_10_A_042612","Copepod","Scolecithricella minor",1.00,,,,,,,,1.00,,,,"",50.00,1.00
743,396,"9_10_A_042612","Copepod","Monstrilla helgolandica",1.00,,,,,,,,,,,1.00,"",50.00,1.00
744,396,"9_10_A_042612","Unknown","Egg",688.00,,,,,,,,,,,,"",50.00,1.00
745,396,"9_10_A_042612","Crustecean","Nauplii",3.00,,,,,,,,,,,,"",50.00,1.00
746,396,"9_10_A_042612","Barnacle","Barnacle nauplii",122.00,,,,,,,,,,,,"",50.00,1.00
747,396,"9_10_A_042612","Decapod","Zoea",14.00,,,,,,,,,,,,"",50.00,1.00
748,396,"9_10_A_042612","Chaetognath","Parasagitta elegans",11.00,,,,,,,,,,,,"",50.00,1.00
749,396,"9_10_A_042612","Fish","Fish egg",40.00,,,,,,,,,,,,"",50.00,1.00
750,396,"9_10_A_042612","Annelid","Spionidae",13.00,,,,,,,,,,,,"",50.00,1.00
751,396,"9_10_A_042612","Amphipod","Gammarid amphipod",8.00,,,,,,,,,,,,"",50.00,1.00
752,396,"9_10_A_042612","Gastropod","Limacina",21.00,,,,,,,,,,,,"",50.00,1.00
753,396,"9_10_A_042612","Ostracod","Cypris",4.00,,,,,,,,,,,,"",50.00,1.00
754,396,"9_10_A_042612","Amphipod","Themisto pacifica",1.00,,,,,,,,,,,,"",50.00,1.00
755,396,"9_10_A_042612","Annelid","Polychaete trochophore",9.00,,,,,,,,,,,,"",50.00,1.00
756,396,"9_10_A_042612","Hydrozoan","Obelia",3.00,,,,,,,,,,,,"",50.00,1.00
757,396,"9_10_A_042612","Hydrozoan","Euphysa japonica",1.00,,,,,,,,,,,,"",50.00,1.00
758,396,"9_10_A_042612","Isopod","Idotea",2.00,,,,,,,,,,,,"",50.00,1.00
759,396,"9_10_A_042612","Tunicate","Oikopleura dioica",1.00,,,,,,,,,,,,"",50.00,1.00
760,396,"9_10_A_042612","Bivalve","Veliger (Bivalvia)",2.00,,,,,,,,,,,,"",50.00,1.00
761,382,"9_1_A_042612","Copepod","Pseudocalanus",72.00,,1.00,12.00,,12.00,9.00,,9.00,21.00,5.00,3.00,"",50.00,1.00
762,382,"9_1_A_042612","Copepod","Acartia longerimis",292.00,2,3.00,9.00,,16.00,16.00,,117.00,69.00,37.00,23.00,"",50.00,1.00
763,382,"9_1_A_042612","Copepod","Oithona similis",6.00,,,,,,,,1.00,,4.00,1.00,"",50.00,1.00
764,382,"9_1_A_042612","Copepod","Neocalanus plumchrus",16.00,,6.00,4.00,,3.00,3.00,,,,,,"",50.00,1.00
765,382,"9_1_A_042612","Copepod","Acartia tumida",8.00,,2.00,2.00,,3.00,,,,1.00,,,"",50.00,1.00
766,382,"9_1_A_042612","Copepod","Paracalanus parvus",2.00,,,,,,,,1.00,1.00,,,"",50.00,1.00
767,382,"9_1_A_042612","Copepod","Tisbe spp.",2.00,,,,,,1.00,,,,,1.00,"",50.00,1.00
768,382,"9_1_A_042612","Copepod","Tortanus discaudatus",2.00,,,,,,,,2.00,,,,"",50.00,1.00
769,382,"9_1_A_042612","Unknown","Egg",410.00,,,,,,,,,,,,"",50.00,1.00
770,382,"9_1_A_042612","Crustecean","Nauplii",20.00,,,,,,,,,,,,"",50.00,1.00
771,382,"9_1_A_042612","Barnacle","Barnacle nauplii",424.00,,,,,,,,,,,,"",50.00,1.00
772,382,"9_1_A_042612","Fish","Fish egg",21.00,,,,,,,,,,,,"",50.00,1.00
773,382,"9_1_A_042612","Annelid","Spionidae",42.00,,,,,,,,,,,,"",50.00,1.00
774,382,"9_1_A_042612","Decapod","Shrimp zoea",57.00,,,,,,,,,,,,"",50.00,1.00
775,382,"9_1_A_042612","Decapod","Crab zoea",57.00,,,,,,,,,,,,"",50.00,1.00
776,382,"9_1_A_042612","Annelid","Trochophore",67.00,,,,,,,,,,,,"",50.00,1.00
777,382,"9_1_A_042612","Gastropod","Limacina",1.00,,,,,,,,,,,,"",50.00,1.00
778,382,"9_1_A_042612","Hydrozoan","Euphysa japonica",3.00,,,,,,,,,,,,"",50.00,1.00
779,382,"9_1_A_042612","Echinoderm","Pluteus",2.00,,,,,,,,,,,,"",50.00,1.00
780,382,"9_1_A_042612","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,"",50.00,1.00
781,382,"9_1_A_042612","Hydrozoan","Rathkea sp.",3.00,,,,,,,,,,,,"",50.00,1.00
782,382,"9_1_A_042612","Fish","Gadid larvae",1.00,,,,,,,,,,,,"",50.00,1.00
783,382,"9_1_A_042612","Bryozoan","Cyphonaute",2.00,,,,,,,,,,,,"",50.00,1.00
784,382,"9_1_A_042612","Euphausid","Calyptopis",26.00,,,,,,,,,,,,"",50.00,1.00
785,382,"9_1_A_042612","Ostracod","Cypris",1.00,,,,,,,,,,,,"",50.00,1.00
786,382,"9_1_A_042612","Hydrozoan","Obelia",1.00,,,,,,,,,,,,"",50.00,1.00
787,382,"9_1_A_042612","Hydrozoan","Melicertum",2.00,,,,,,,,,,,,"",50.00,1.00
788,382,"9_1_A_042612","Chaetognath","Parasagitta elegans",1.00,,,,,,,,,,,,"",50.00,1.00
789,382,"9_1_A_042612","Branchiopod","Podon",1.00,,,,,,,,,,,,"",50.00,1.00
790,382,"9_1_A_042612","Cumacean","Cumacea",1.00,,,,,,,,,,,,"",50.00,1.00
791,47,"3_4_A_050212","Copepod","Pseudocalanus",193.00,,,7.00,,23.00,12.00,,32.00,21.00,72.00,26.00,"",50.00,1.00
792,47,"3_4_A_050212","Copepod","Acartia longerimis",13.00,,,,,,1.00,,7.00,1.00,1.00,3.00,"",50.00,1.00
793,47,"3_4_A_050212","Copepod","Eurytemora affinis",5.00,,,,,1.00,,,,,2.00,2.00,"",50.00,1.00
794,47,"3_4_A_050212","Copepod","Neocalanus plumchrus",6.00,,,1.00,,3.00,2.00,,,,,,"",50.00,1.00
795,47,"3_4_A_050212","Copepod","Tisbe spp.",1.00,,,,,,,,,,1.00,,"",50.00,1.00
796,47,"3_4_A_050212","Copepod","Oithona similis",1.00,,,,,,,,,,1.00,,"",50.00,1.00
797,47,"3_4_A_050212","Unknown","Egg",65.00,,,,,,,,,,,,"",50.00,1.00
798,47,"3_4_A_050212","Barnacle","Barnacle nauplii",343.00,,,,,,,,,,,,"",50.00,1.00
799,47,"3_4_A_050212","Gastropod","Limacina",9.00,,,,,,,,,,,,"",50.00,1.00
800,47,"3_4_A_050212","Ostracod","Cypris",13.00,,,,,,,,,,,,"",50.00,1.00
801,47,"3_4_A_050212","Annelid","Spionidae",1.00,,,,,,,,,,,,"",50.00,1.00
802,47,"3_4_A_050212","Bivalve","Veliger (Bivalvia)",1.00,,,,,,,,,,,,"",50.00,1.00
803,47,"3_4_A_050212","Decapod","Zoea",2.00,,,,,,,,,,,,"",50.00,1.00
804,47,"3_4_A_050212","Hydrozoan","Euphysa japonica",1.00,,,,,,,,,,,,"",50.00,1.00
805,47,"3_4_A_050212","Amphipod","Apherusa glacialis",1.00,,,,,,,,,,,,"",50.00,1.00
806,47,"3_4_A_050212","Cnidarian","Aurelia aurita ephyra",1.00,,,,,,,,,,,,"",50.00,1.00
807,47,"3_4_A_050212","Fish","Fish egg",5.00,,,,,,,,,,,,"",50.00,1.00
808,47,"3_4_A_050212","Crustecean","Nauplii",1.00,,,,,,,,,,,,"",50.00,1.00
809,47,"3_4_A_050212","Chaetognath","Parasagitta elegans",4.00,,,,,,,,,,,,"",50.00,1.00
810,47,"3_4_A_050212","Fish","Clupidae larvae",1.00,,,,,,,,,,,,"",50.00,1.00
811,47,"3_4_A_050212","Annelid","Polychaete trochophore",1.00,,,,,,,,,,,,"",50.00,1.00
812,47,"3_4_A_050212","Branchiopod","Evadne",1.00,,,,,,,,,,,,"",50.00,1.00
813,64,"3_8_A_050212","Copepod","Pseudocalanus",109.00,,1.00,3.00,,13.00,10.00,,15.00,14.00,36.00,17.00,"",50.00,1.00
814,64,"3_8_A_050212","Copepod","Neocalanus plumchrus",4.00,,,2.00,,2.00,,,,,,,"",50.00,1.00
815,64,"3_8_A_050212","Copepod","Acartia longerimis",2.00,,,,,,,,,,,2.00,"",50.00,1.00
816,64,"3_8_A_050212","Unknown","Egg",72.00,,,,,,,,,,,,"",50.00,1.00
817,64,"3_8_A_050212","Crustecean","Nauplii",7.00,,,,,,,,,,,,"",50.00,1.00
818,64,"3_8_A_050212","Barnacle","Barnacle nauplii",118.00,,,,,,,,,,,,"",50.00,1.00
819,64,"3_8_A_050212","Fish","Fish egg",7.00,,,,,,,,,,,,"",50.00,1.00
820,64,"3_8_A_050212","Gastropod","Limacina",4.00,,,,,,,,,,,,"",50.00,1.00
821,64,"3_8_A_050212","Amphipod","Apherusa glacialis",2.00,,,,,,,,,,,,"",50.00,1.00
822,64,"3_8_A_050212","Ostracod","Cypris",6.00,,,,,,,,,,,,"",50.00,1.00
823,64,"3_8_A_050212","Decapod","Zoea",1.00,,,,,,,,,,,,"",50.00,1.00
824,64,"3_8_A_050212","Annelid","Spionidae",3.00,,,,,,,,,,,,"",50.00,1.00
825,64,"3_8_A_050212","Chaetognath","Parasagitta elegans",2.00,,,,,,,,,,,,"",50.00,1.00
826,64,"3_8_A_050212","Cnidarian","Aurelia aurita ephyra",1.00,,,,,,,,,,,,"",50.00,1.00
827,57,"3_13_B_050212","Copepod","Pseudocalanus",17.00,,,1.00,,,1.00,,4.00,2.00,8.00,1.00,"",50.00,2.00
828,57,"3_13_B_050212","Copepod","Acartia longerimis",26.00,,,,,,,,7.00,6.00,4.00,9.00,"",50.00,2.00
829,57,"3_13_B_050212","Copepod","Tisbe spp.",3.00,,,,,,,,1.00,,2.00,,"",50.00,2.00
830,57,"3_13_B_050212","Copepod","Calanus marshallae",4.00,,,1.00,,1.00,,,,,2.00,,"",50.00,2.00
831,57,"3_13_B_050212","Copepod","Neocalanus plumchrus",9.00,,,,,8.00,,,1.00,,,,"",50.00,2.00
832,57,"3_13_B_050212","Copepod","Acartia tumida",1.00,,,,,,,,,,,1.00,"",50.00,2.00
833,57,"3_13_B_050212","Copepod","Sapphrina spp.",1.00,,,,,,,,,,,1.00,"",50.00,2.00
834,57,"3_13_B_050212","Unknown","Egg",55.00,,,,,,,,,,,,"",50.00,2.00
835,57,"3_13_B_050212","Crustecean","Nauplii",3.00,,,,,,,,,,,,"",50.00,2.00
836,57,"3_13_B_050212","Barnacle","Barnacle nauplii",737.00,,,,,,,,,,,,"",50.00,2.00
837,57,"3_13_B_050212","Fish","Fish egg",4.00,,,,,,,,,,,,"",50.00,2.00
838,57,"3_13_B_050212","Annelid","Spionidae",29.00,,,,,,,,,,,,"",50.00,2.00
839,57,"3_13_B_050212","Ostracod","Cypris",71.00,,,,,,,,,,,,"",50.00,2.00
840,57,"3_13_B_050212","Amphipod","Gammarid amphipod",3.00,,,,,,,,,,,,"",50.00,2.00
841,57,"3_13_B_050212","Gastropod","Limacina",5.00,,,,,,,,,,,,"",50.00,2.00
842,57,"3_13_B_050212","Amphipod","Apherusa glacialis",14.00,,,,,,,,,,,,"",50.00,2.00
843,57,"3_13_B_050212","Decapod","Zoea",9.00,,,,,,,,,,,,"",50.00,2.00
844,57,"3_13_B_050212","Isopod","Idotea",1.00,,,,,,,,,,,,"",50.00,2.00
845,57,"3_13_B_050212","Annelid","Polychaete trochophore",5.00,,,,,,,,,,,,"",50.00,2.00
846,57,"3_13_B_050212","Ostracod","Ostracoda",2.00,,,,,,,,,,,,"",50.00,2.00
847,57,"3_13_B_050212","Gastropod","Limacina",2.00,,,,,,,,,,,,"",50.00,2.00
848,57,"3_13_B_050212","Bivalve","Veliger (Bivalvia)",1.00,,,,,,,,,,,,"",50.00,2.00
849,57,"3_13_B_050212","Annelid","Bathypolaris carinata",1.00,,,,,,,,,,,,"",50.00,2.00
850,57,"3_13_B_050212","Cumacean","Cumacea",1.00,,,,,,,,,,,,"",50.00,2.00
851,57,"3_13_B_050212","Branchiopod","Evadne",1.00,,,,,,,,,,,,"",50.00,2.00
852,177,"6_5_B_050312","Copepod","Pseudocalanus",152.00,,,3.00,,17.00,10.00,,51.00,29.00,32.00,10.00,"",50.00,5.33
853,177,"6_5_B_050312","Copepod","Oithona similis",4.00,,,,,,,,,,4.00,,"",50.00,5.33
854,177,"6_5_B_050312","Copepod","Neocalanus plumchrus",155.00,11,25.00,18.00,,43.00,8.00,,36.00,5.00,8.00,1.00,"",50.00,5.33
855,177,"6_5_B_050312","Copepod","Acartia longerimis",66.00,,,1.00,,3.00,3.00,,11.00,3.00,30.00,15.00,"",50.00,5.33
856,177,"6_5_B_050312","Copepod","Neocalanus flemingeri",4.00,,,1.00,,,,,3.00,,,,"",50.00,5.33
857,177,"6_5_B_050312","Copepod","Paracalanus parvus",1.00,,,,,,,,1.00,,,,"",50.00,5.33
858,177,"6_5_B_050312","Unknown","Egg",89.00,,,,,,,,,,,,"",50.00,5.33
859,177,"6_5_B_050312","Crustecean","Nauplii",35.00,,,,,,,,,,,,"",50.00,5.33
860,177,"6_5_B_050312","Barnacle","Barnacle nauplii",45.00,,,,,,,,,,,,"",50.00,5.33
861,177,"6_5_B_050312","Branchiopod","Evadne",1.00,,,,,,,,,,,,"",50.00,5.33
862,177,"6_5_B_050312","Euphausid","Calyptopis",43.00,,,,,,,,,,,,"",50.00,5.33
863,177,"6_5_B_050312","Decapod","Zoea",5.00,,,,,,,,,,,,"",50.00,5.33
864,177,"6_5_B_050312","Annelid","Spionidae",1.00,,,,,,,,,,,,"",50.00,5.33
865,177,"6_5_B_050312","Tunicate","Oikopleura dioica",5.00,,,,,,,,,,,,"",50.00,5.33
866,177,"6_5_B_050312","Chaetognath","Parasagitta elegans",1.00,,,,,,,,,,,,"",50.00,5.33
867,177,"6_5_B_050312","Annelid","Polychaete trochophore",1.00,,,,,,,,,,,,"",50.00,5.33
868,177,"6_5_B_050312","Gastropod","Limacina",9.00,,,,,,,,,,,,"",50.00,5.33
869,177,"6_5_B_050312","Ostracod","Cypris",1.00,,,,,,,,,,,,"",50.00,5.33
870,177,"6_5_B_050312","Branchiopod","Podon",1.00,,,,,,,,,,,,"",50.00,5.33
871,186,"6_11_050312","Copepod","Pseudocalanus",88.00,,1.00,3.00,,9.00,14.00,,16.00,25.00,12.00,8.00,"",50.00,8.00
872,186,"6_11_050312","Copepod","Neocalanus plumchrus",145.00,9,13.00,9.00,,20.00,1.00,,89.00,4.00,,,"",50.00,8.00
873,186,"6_11_050312","Copepod","Acartia longerimis",6.00,,,,,,1.00,,2.00,,2.00,1.00,"",50.00,8.00
874,186,"6_11_050312","Copepod","Oithona similis",2.00,,,,,,,,,,2.00,,"",50.00,8.00
875,186,"6_11_050312","Copepod","Neocalanus flemingeri",17.00,,,,,7.00,,,10.00,,,,"",50.00,8.00
876,186,"6_11_050312","Copepod","Metridia pacifica",3.00,,,2.00,,,,,,1.00,,,"",50.00,8.00
877,186,"6_11_050312","Copepod","Oithona atlantica",1.00,,,,,,,,,,1.00,,"",50.00,8.00
878,186,"6_11_050312","Unknown","Egg",182.00,,,,,,,,,,,,"",50.00,8.00
879,186,"6_11_050312","Crustecean","Nauplii",43.00,,,,,,,,,,,,"",50.00,8.00
880,186,"6_11_050312","Barnacle","Barnacle nauplii",17.00,,,,,,,,,,,,"",50.00,8.00
