StationEvent,SampleEvent,Date,Time,Type,Depth,Cast,FlowmeterStart,FlowmeterEnd,Temp,Salinity,DO,Comments,TowTime,DateTimeStamp
212,301,"10/28/12 00:00:00","12/30/99 15:57:00","CTD",115.0,,,,,,,,,"10/28/12 15:45:00"
213,302,"10/28/12 00:00:00","12/30/99 16:19:00","CTD",140.0,,,,,,,,,"10/28/12 16:15:00"
214,303,"10/28/12 00:00:00","12/30/99 16:41:00","CTD",133.0,,,,,,,,,"10/28/12 16:30:00"
215,304,"10/28/12 00:00:00","12/30/99 17:03:00","CTD",145.0,,,,,,,,,"10/28/12 17:00:00"
216,305,"10/28/12 00:00:00","12/30/99 17:25:00","CTD",112.0,,,,,,,,,"10/28/12 17:15:00"
216,306,"10/28/12 00:00:00","12/30/99 17:33:00","ZOOPLANKTON",112.0,,82636,88887,,,,,,"10/28/12 17:30:00"
216,307,"10/28/12 00:00:00","12/30/99 17:32:00","PHYTOPLANKTON",1.0,,,,,,,,,"10/28/12 17:30:00"
216,308,"10/28/12 00:00:00","12/30/99 17:33:00","OCEAN ACIDIFICATION",50.0,,,,,,,,,"10/28/12 17:30:00"
216,309,"10/28/12 00:00:00","12/30/99 17:34:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"10/28/12 17:30:00"
217,310,"10/28/12 00:00:00","12/30/99 18:12:00","CTD",90.0,,,,,,,,,"10/28/12 18:00:00"
218,311,"10/28/12 00:00:00","12/30/99 18:28:00","CTD",102.0,,,,,,,,,"10/28/12 18:15:00"
219,312,"10/28/12 00:00:00","12/30/99 18:43:00","CTD",49.0,,,,,,,,,"10/28/12 18:30:00"
220,313,"10/28/12 00:00:00","12/30/99 18:55:00","CTD",33.0,,,,,,,,,"10/28/12 18:45:00"
221,314,"05/03/12 00:00:00","12/30/99 10:43:00","CTD",24.0,27,,,,,,,,"05/03/12 10:30:00"
222,315,"05/03/12 00:00:00","12/30/99 10:53:00","CTD",42.0,28,,,,,,,,"05/03/12 10:45:00"
223,316,"05/03/12 00:00:00","12/30/99 11:03:00","CTD",43.5,29,,,,,,,,"05/03/12 11:00:00"
224,317,"05/03/12 00:00:00","12/30/99 11:21:00","CTD",50.0,30,,,,,,,,"05/03/12 11:15:00"
224,318,"05/03/12 00:00:00","12/30/99 11:25:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"05/03/12 11:15:00"
224,319,"05/03/12 00:00:00","12/30/99 11:24:00","ZOOPLANKTON",50.0,,24003,24353,,,,,,"05/03/12 11:15:00"
224,320,"05/03/12 00:00:00","12/30/99 11:24:00","PHYTOPLANKTON",1.0,,,,,,,"sfc",,"05/03/12 11:15:00"
225,321,"05/03/12 00:00:00","12/30/99 11:48:00","CTD",52.0,31,,,,,,,,"05/03/12 11:45:00"
226,322,"05/03/12 00:00:00","12/30/99 12:05:00","CTD",57.0,32,,,,,,,,"05/03/12 12:00:00"
227,323,"05/03/12 00:00:00","12/30/99 12:23:00","CTD",60.0,33,,,,,,,,"05/03/12 12:15:00"
228,324,"05/03/12 00:00:00","12/30/99 12:41:00","CTD",76.0,34,,,,,,,,"05/03/12 12:30:00"
229,325,"05/03/12 00:00:00","12/30/99 13:00:00","CTD",78.0,35,,,,,,,,"05/03/12 13:00:00"
230,326,"05/03/12 00:00:00","12/30/99 13:20:00","CTD",78.0,36,,,,,,,,"05/03/12 13:15:00"
231,327,"05/03/12 00:00:00","12/30/99 14:22:00","CTD",72.0,38,,,,,,,,"05/03/12 14:15:00"
232,328,"05/03/12 00:00:00","12/30/99 14:52:00","CTD",81.0,39,,,,,,,,"05/03/12 14:45:00"
233,329,"05/03/12 00:00:00","12/30/99 15:19:00","CTD",80.0,40,,,,,,,,"05/03/12 15:15:00"
234,330,"05/03/12 00:00:00","12/30/99 15:53:00","CTD",83.0,41,,,,,,,,"05/03/12 15:45:00"
234,331,"05/03/12 00:00:00","12/30/99 15:58:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"05/03/12 15:45:00"
234,332,"05/03/12 00:00:00","12/30/99 15:56:00","ZOOPLANKTON",50.0,,24644,24943,,,,,,"05/03/12 15:45:00"
234,333,"05/03/12 00:00:00","12/30/99 15:56:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/03/12 15:45:00"
235,334,"05/03/12 00:00:00","12/30/99 16:06:00","CTD",72.0,42,,,,,,,,"05/03/12 16:00:00"
236,335,"05/03/12 00:00:00","12/30/99 16:18:00","CTD",73.0,,,,,,,,,"05/03/12 16:15:00"
237,336,"05/03/12 00:00:00","12/30/99 16:34:00","CTD",40.0,,,,,,,,,"05/03/12 16:30:00"
238,337,"07/30/12 00:00:00","12/30/99 06:55:00","CTD",48.0,,,,,,,,,"07/30/12 06:45:00"
239,338,"07/30/12 00:00:00","12/30/99 07:08:00","CTD",70.8,,,,,,,,,"07/30/12 07:00:00"
240,339,"07/30/12 00:00:00","12/30/99 07:21:00","CTD",68.9,,,,,,,,,"07/30/12 07:15:00"
241,340,"07/30/12 00:00:00","12/30/99 07:32:00","CTD",80.0,,,,,,,,,"07/30/12 07:30:00"
241,341,"07/30/12 00:00:00","12/30/99 07:32:00","ZOOPLANKTON",50.0,,24615,28323,,,,"vert. tow; lots of current",,"07/30/12 07:30:00"
241,342,"07/30/12 00:00:00","12/30/99 07:32:00","OCEAN ACIDIFICATION",10.0,,,,,,,"surface; vert tow",,"07/30/12 07:30:00"
241,343,"07/30/12 00:00:00","12/30/99 07:32:00","PHYTOPLANKTON",10.0,,,,,,,,,"07/30/12 07:30:00"
242,344,"07/30/12 00:00:00","12/30/99 07:58:00","CTD",76.0,,,,,,,,,"07/30/12 07:45:00"
243,345,"07/30/12 00:00:00","12/30/99 08:18:00","CTD",75.1,,,,,,,,,"07/30/12 08:15:00"
244,346,"07/30/12 00:00:00","12/30/99 08:39:00","CTD",84.7,,,,,,,,,"07/30/12 08:30:00"
245,347,"07/30/12 00:00:00","12/30/99 08:59:00","CTD",83.2,,,,,,,,,"07/30/12 08:45:00"
246,348,"07/30/12 00:00:00","12/30/99 09:35:00","CTD",68.2,,,,,,,,,"07/30/12 09:30:00"
247,349,"07/30/12 00:00:00","12/30/99 10:06:00","CTD",70.0,,,,,,,,,"07/30/12 10:00:00"
248,350,"07/30/12 00:00:00","12/30/99 10:35:00","CTD",75.0,,,,,,,,,"07/30/12 10:30:00"
248,351,"07/30/12 00:00:00","12/30/99 10:35:00","ZOOPLANKTON",50.0,,28350,30991,,,,,,"07/30/12 10:30:00"
248,352,"07/30/12 00:00:00","12/30/99 10:35:00","PHYTOPLANKTON",10.0,,,,,,,"surface; vert tow",,"07/30/12 10:30:00"
248,353,"07/30/12 00:00:00","12/30/99 10:35:00","OCEAN ACIDIFICATION",10.0,,,,,,,,,"07/30/12 10:30:00"
249,354,"07/30/12 00:00:00","12/30/99 11:06:00","CTD",75.4,,,,,,,,,"07/30/12 11:00:00"
250,355,"10/29/12 00:00:00","12/30/99 00:59:00","CTD",61.0,,,,,,,,,"10/29/12 00:45:00"
251,356,"10/29/12 00:00:00","12/30/99 01:31:00","CTD",54.0,,,,,,,,,"10/29/12 01:30:00"
252,357,"10/29/12 00:00:00","12/30/99 01:49:00","CTD",53.0,,,,,,,,,"10/29/12 01:45:00"
252,358,"10/29/12 00:00:00","12/30/99 01:55:00","ZOOPLANKTON",50.0,,98468,103185,,,,"vertical tow",,"10/29/12 01:45:00"
252,359,"10/29/12 00:00:00","12/30/99 01:54:00","PHYTOPLANKTON",1.0,,,,,,,"bucket 60l",,"10/29/12 01:45:00"
252,360,"10/29/12 00:00:00","12/30/99 02:01:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"10/29/12 02:00:00"
252,361,"10/29/12 00:00:00","12/30/99 02:01:00","OCEAN ACIDIFICATION",40.0,,,,,,,,,"10/29/12 02:00:00"
253,362,"10/29/12 00:00:00","12/30/99 02:24:00","CTD",50.0,,,,,,,,,"10/29/12 02:15:00"
254,363,"10/29/12 00:00:00","12/30/99 02:40:00","CTD",45.0,,,,,,,,,"10/29/12 02:30:00"
255,364,"10/29/12 00:00:00","12/30/99 02:53:00","CTD",32.0,,,,,,,,,"10/29/12 02:45:00"
256,365,"10/28/12 00:00:00","12/30/99 20:01:00","CTD",49.0,,,,,,,,,"10/28/12 20:00:00"
257,366,"10/28/12 00:00:00","12/30/99 20:14:00","CTD",72.0,,,,,,,,,"10/28/12 20:00:00"
258,367,"10/28/12 00:00:00","12/30/99 20:29:00","CTD",71.0,,,,,,,,,"10/28/12 20:15:00"
259,368,"10/28/12 00:00:00","12/30/99 20:42:00","CTD",81.0,,,,,,,,,"10/28/12 20:30:00"
259,369,"10/28/12 00:00:00","12/30/99 20:48:00","ZOOPLANKTON",50.0,88926,94351,,,,,,,"10/28/12 20:45:00"
260,370,"10/28/12 00:00:00","12/30/99 21:18:00","CTD",78.0,,,,,,,,,"10/28/12 21:15:00"
261,371,"10/28/12 00:00:00","12/30/99 21:53:00","CTD",86.0,,,,,,,,,"10/28/12 21:45:00"
262,372,"10/28/12 00:00:00","12/30/99 22:29:00","CTD",74.0,,,,,,,,,"10/28/12 22:15:00"
263,373,"10/28/12 00:00:00","12/30/99 23:00:00","CTD",70.0,,,,,,,,,"10/28/12 23:00:00"
264,374,"10/28/12 00:00:00","12/30/99 23:32:00","CTD",70.0,,,,,,,,,"10/28/12 23:30:00"
265,375,"10/28/12 00:00:00","12/30/99 23:52:00","CTD",78.0,,,,,,,,,"10/28/12 23:45:00"
265,376,"10/28/12 00:00:00","12/30/99 23:57:00","PHYTOPLANKTON",1.0,,,,,,,,,"10/28/12 23:45:00"
265,377,"10/29/12 00:00:00","12/30/99 00:01:00","ZOOPLANKTON",50.0,,94367,98497,,,,,,"10/29/12 00:00:00"
265,378,"10/29/12 00:00:00","12/30/99 00:05:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"10/29/12 00:00:00"
265,379,"10/29/12 00:00:00","12/30/99 00:05:00","OCEAN ACIDIFICATION",50.0,,,,,,,,,"10/29/12 00:00:00"
266,380,"10/29/12 00:00:00","12/30/99 00:26:00","CTD",77.0,,,,,,,,,"10/29/12 00:15:00"
267,381,"04/26/12 00:00:00","12/30/99 17:50:00","CTD",63.0,,,,,,,"206 ft",,"04/26/12 17:45:00"
267,382,"04/26/12 00:00:00","12/30/99 17:50:00","ZOOPLANKTON",50.0,,221778,223262,,,,"Bongo 202 um 107 sec",107,"04/26/12 17:45:00"
267,383,"04/26/12 00:00:00","12/30/99 17:50:00","PHYTOPLANKTON",1.0,,,,,,,"40L filtered; Lugols solution",,"04/26/12 17:45:00"
268,384,"04/26/12 00:00:00","12/30/99 18:21:00","CTD",76.0,,,,,,,"250 ft",,"04/26/12 18:15:00"
268,385,"04/26/12 00:00:00","12/30/99 19:03:00","ZOOPLANKTON",50.0,,223262,225592,,,,,,"04/26/12 19:00:00"
269,386,"04/26/12 00:00:00","12/30/99 18:30:00","CTD",94.0,,,,,,,"309 ft",,"04/26/12 18:30:00"
270,387,"04/26/12 00:00:00","12/30/99 18:40:00","CTD",96.0,,,,,,,"314 ft",,"04/26/12 18:30:00"
271,388,"04/26/12 00:00:00","12/30/99 18:49:00","CTD",97.2,,,,,,,"end time = 18:54",,"04/26/12 18:45:00"
272,389,"04/26/12 00:00:00","12/30/99 19:10:00","CTD",101.0,,,,,,,"333 ft end CTD 19:16",,"04/26/12 19:00:00"
272,390,"04/26/12 00:00:00","12/30/99 19:10:00","ZOOPLANKTON",50.0,,,,,,,,,"04/26/12 19:00:00"
272,391,"04/26/12 00:00:00","12/30/99 19:10:00","PHYTOPLANKTON",1.0,,,,,,,,,"04/26/12 19:00:00"
273,392,"04/26/12 00:00:00","12/30/99 19:19:00","CTD",101.0,,,,,,,"333 ft end CTD = 19:25",,"04/26/12 19:15:00"
274,393,"04/26/12 00:00:00","12/30/99 19:29:00","CTD",94.0,,,,,,,"309",,"04/26/12 19:15:00"
275,394,"04/26/12 00:00:00","12/30/99 19:38:00","CTD",83.0,,,,,,,"272",,"04/26/12 19:30:00"
276,395,"04/26/12 00:00:00","12/30/99 19:56:00","CTD",62.0,,,,,,,"202 ft end CTD 20:01",,"04/26/12 19:45:00"
276,396,"04/26/12 00:00:00","12/30/99 19:56:00","ZOOPLANKTON",0.0,,225592,228522,,,,,,"04/26/12 19:45:00"
277,397,"05/31/12 00:00:00","12/30/99 11:15:00","CTD",67.0,,,,,,,"220 ft",,"05/31/12 11:15:00"
277,398,"05/31/12 00:00:00","12/30/99 11:15:00","ZOOPLANKTON",50.0,,25953,26126,,,,,,"05/31/12 11:15:00"
277,399,"05/31/12 00:00:00","12/30/99 11:15:00","PHYTOPLANKTON",0.0,,,,,,,"209 ft?",,"05/31/12 11:15:00"
278,401,"05/31/12 00:00:00","12/30/99 11:32:00","CTD",79.0,,,,,,,"258 ft",,"05/31/12 11:30:00"
279,402,"05/31/12 00:00:00","12/30/99 11:41:00","CTD",94.0,,,,,,,"309 ft",,"05/31/12 11:30:00"
280,403,"05/31/12 00:00:00","12/30/99 11:57:00","CTD",96.0,,,,,,,"314 ft",,"05/31/12 11:45:00"
281,404,"05/31/12 00:00:00","12/30/99 12:08:00","CTD",97.0,,,,,,,"319 ft",,"05/31/12 12:00:00"
282,405,"05/31/12 00:00:00","12/30/99 12:15:00","CTD",101.0,,,,,,,,,"05/31/12 12:15:00"
282,406,"05/31/12 00:00:00","12/30/99 12:15:00","ZOOPLANKTON",50.0,,26126,26414,,,,,,"05/31/12 12:15:00"
282,407,"05/31/12 00:00:00","12/30/99 12:15:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 12:15:00"
282,408,"05/31/12 00:00:00","12/30/99 12:15:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 12:15:00"
283,409,"05/31/12 00:00:00","12/30/99 12:40:00","CTD",101.0,,,,,,,"333 ft",,"05/31/12 12:30:00"
284,410,"05/31/12 00:00:00","12/30/99 13:09:00","CTD",62.0,,,,,,,,,"05/31/12 13:00:00"
284,411,"05/31/12 00:00:00","12/30/99 13:09:00","ZOOPLANKTON",50.0,,26413,26696,,,,,,"05/31/12 13:00:00"
284,412,"05/31/12 00:00:00","12/30/99 13:09:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 13:00:00"
284,413,"05/31/12 00:00:00","12/30/99 13:09:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 13:00:00"
285,414,"05/31/12 00:00:00","12/30/99 12:49:00","CTD",96.0,,,,,,,,,"05/31/12 12:45:00"
286,415,"05/31/12 00:00:00","12/30/99 12:57:00","CTD",83.0,,,,,,,"272 ft",,"05/31/12 12:45:00"
287,416,"05/31/12 00:00:00","12/30/99 16:53:00","CTD",62.0,,,,,,,"204 ft",,"05/31/12 16:45:00"
287,417,"05/31/12 00:00:00","12/30/99 16:53:00","ZOOPLANKTON",50.0,,26695,26995,,,,,,"05/31/12 16:45:00"
287,418,"05/31/12 00:00:00","12/30/99 16:53:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 16:45:00"
287,419,"05/31/12 00:00:00","12/30/99 16:53:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 16:45:00"
288,420,"05/31/12 00:00:00","12/30/99 17:21:00","CTD",99.0,,,,,,,"324 ft",,"05/31/12 17:15:00"
289,421,"05/31/12 00:00:00","12/30/99 17:05:00","CTD",76.5,,,,,,,"251 ft",,"05/31/12 17:00:00"
291,423,"05/31/12 00:00:00","12/30/99 17:30:00","CTD",98.8,,,,,,,"324 ft",,"05/31/12 17:30:00"
291,424,"05/31/12 00:00:00","12/30/99 17:30:00","ZOOPLANKTON",0.0,,26995,27272,,,,,,"05/31/12 17:30:00"
291,425,"05/31/12 00:00:00","12/30/99 17:30:00","PHYTOPLANKTON",0.0,,,,,,,,,"05/31/12 17:30:00"
291,426,"05/31/12 00:00:00","12/30/99 17:30:00","PHYTOPLANKTON",0.0,,,,,,,,,"05/31/12 17:30:00"
292,427,"05/31/12 00:00:00","12/30/99 17:13:00","CTD",91.4,,,,,,,"300 ft",,"05/31/12 17:00:00"
293,428,"05/31/12 00:00:00","12/30/99 17:47:00","CTD",94.2,,,,,,,"309 ft",,"05/31/12 17:45:00"
294,429,"05/31/12 00:00:00","12/30/99 17:55:00","CTD",91.0,,,,,,,"300 ft",,"05/31/12 17:45:00"
295,430,"05/31/12 00:00:00","12/30/99 18:03:00","CTD",91.4,,,,,,,,,"05/31/12 18:00:00"
296,431,"05/31/12 00:00:00","12/30/99 18:11:00","CTD",73.0,,,,,,,,,"05/31/12 18:00:00"
297,432,"05/31/12 00:00:00","12/30/99 18:18:00","CTD",68.0,,,,,,,"223 ft",,"05/31/12 18:15:00"
297,433,"05/31/12 00:00:00","12/30/99 18:18:00","ZOOPLANKTON",50.0,,27272,27537,,,,,,"05/31/12 18:15:00"
297,434,"05/31/12 00:00:00","12/30/99 18:18:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 18:15:00"
297,435,"05/31/12 00:00:00","12/30/99 18:18:00","PHYTOPLANKTON",1.0,,,,,,,,,"05/31/12 18:15:00"
298,436,"06/05/12 00:00:00","12/30/99 15:43:00","CTD",67.0,,,,,,,,,"06/05/12 15:30:00"
298,437,"06/05/12 00:00:00","12/30/99 15:43:00","ZOOPLANKTON",50.0,,7102,9997,,,,,,"06/05/12 15:30:00"
299,438,"06/05/12 00:00:00","12/30/99 16:03:00","CTD",75.0,,,,,,,"246 ft",,"06/05/12 16:00:00"
300,439,"06/05/12 00:00:00","12/30/99 16:12:00","CTD",94.0,,,,,,,"309",,"06/05/12 16:00:00"
301,440,"06/05/12 00:00:00","12/30/99 16:22:00","CTD",99.0,,,,,,,"324 ft",,"06/05/12 16:15:00"
302,441,"06/05/12 00:00:00","12/30/99 16:31:00","CTD",97.0,,,,,,,"319",,"06/05/12 16:30:00"
303,442,"06/05/12 00:00:00","12/30/99 16:42:00","CTD",101.0,,,,,,,"330 ft",,"06/05/12 16:30:00"
303,443,"06/05/12 00:00:00","12/30/99 16:42:00","ZOOPLANKTON",50.0,,9987,11748,,,,,,"06/05/12 16:30:00"
303,444,"06/05/12 00:00:00","12/30/99 16:42:00","PHYTOPLANKTON",1.0,,,,,,,,,"06/05/12 16:30:00"
304,445,"06/05/12 00:00:00","12/30/99 17:08:00","CTD",101.0,,,,,,,"333",,"06/05/12 17:00:00"
305,446,"06/05/12 00:00:00","12/30/99 17:18:00","CTD",94.0,,,,,,,"309",,"06/05/12 17:15:00"
306,447,"06/05/12 00:00:00","12/30/99 17:27:00","CTD",83.0,,,,,,,"272 ft",,"06/05/12 17:15:00"
307,448,"06/05/12 00:00:00","12/30/99 17:35:00","CTD",62.0,,,,,,,"204 ft",,"06/05/12 17:30:00"
307,449,"06/05/12 00:00:00","12/30/99 17:35:00","ZOOPLANKTON",50.0,,11748,14730,,,,,,"06/05/12 17:30:00"
307,450,"06/05/12 00:00:00","12/30/99 17:35:00","PHYTOPLANKTON",1.0,,,,,,,"10L",,"06/05/12 17:30:00"
308,451,"06/05/12 00:00:00","12/30/99 09:15:00","CTD",59.0,,,,,,,"195",,"06/05/12 09:15:00"
308,452,"06/05/12 00:00:00","12/30/99 09:15:00","ZOOPLANKTON",50.0,,2,1885,,,,,,"06/05/12 09:15:00"
309,453,"06/05/12 00:00:00","12/30/99 09:40:00","CTD",69.0,,,,,,,,,"06/05/12 09:30:00"
308,454,"06/05/12 00:00:00","12/30/99 09:15:00","PHYTOPLANKTON",1.0,,,,,,,"10L",,"06/05/12 09:15:00"
310,455,"06/05/12 00:00:00","12/30/99 09:48:00","CTD",86.0,,,,,,,,,"06/05/12 09:45:00"
311,456,"06/05/12 00:00:00","12/30/99 09:57:00","CTD",89.0,,,,,,,,,"06/05/12 09:45:00"
312,457,"06/05/12 00:00:00","12/30/99 10:05:00","CTD",90.0,,,,,,,"295 ft",,"06/05/12 10:00:00"
313,458,"06/05/12 00:00:00","12/30/99 10:13:00","CTD",94.0,,,,,,,"309 ft",,"06/05/12 10:00:00"
313,459,"06/05/12 00:00:00","12/30/99 10:13:00","ZOOPLANKTON",50.0,,2101,3907,,,,,,"06/05/12 10:00:00"
313,460,"06/05/12 00:00:00","12/30/99 10:13:00","PHYTOPLANKTON",1.0,,,,,,,"10L",,"06/05/12 10:00:00"
314,461,"06/05/12 00:00:00","12/30/99 10:40:00","CTD",94.0,,,,,,,"309 ft",,"06/05/12 10:30:00"
315,462,"06/05/12 00:00:00","12/30/99 10:42:00","CTD",87.0,,,,,,,"286 ft",,"06/05/12 10:30:00"
316,463,"06/05/12 00:00:00","12/30/99 10:51:00","CTD",76.0,,,,,,,"248",,"06/05/12 10:45:00"
317,464,"06/05/12 00:00:00","12/30/99 11:00:00","CTD",56.0,,,,,,,,,"06/05/12 11:00:00"
317,465,"06/05/12 00:00:00","12/30/99 11:00:00","OCEAN ACIDIFICATION",60.0,,,,,,,,,"06/05/12 11:00:00"
317,466,"06/05/12 00:00:00","12/30/99 11:00:00","ZOOPLANKTON",50.0,,3913,7095,,,,,,"06/05/12 11:00:00"
317,467,"06/05/12 00:00:00","12/30/99 11:00:00","PHYTOPLANKTON",1.0,,,,,,,"10L",,"06/05/12 11:00:00"
318,468,"07/12/12 00:00:00","12/30/99 09:11:00","CTD",66.0,,,,,,,"caps on - 218 ft",,"07/12/12 09:00:00"
318,469,"07/12/12 00:00:00","12/30/99 09:11:00","ZOOPLANKTON",50.0,,14823,17144,,,,,,"07/12/12 09:00:00"
318,470,"07/12/12 00:00:00","12/30/99 09:11:00","PHYTOPLANKTON",2.0,,,,,,,"2.5 m tow",,"07/12/12 09:00:00"
318,471,"07/12/12 00:00:00","12/30/99 09:17:00","CTD",68.0,,,,,,,,,"07/12/12 09:15:00"
319,472,"07/12/12 00:00:00","12/30/99 09:38:00","CTD",75.0,,,,,,,,,"07/12/12 09:30:00"
320,473,"07/12/12 00:00:00","12/30/99 09:45:00","CTD",91.0,,,,,,,"300 ft",,"07/12/12 09:45:00"
321,474,"07/12/12 00:00:00","12/30/99 09:54:00","CTD",93.0,,,,,,,"305 ft",,"07/12/12 09:45:00"
322,475,"07/12/12 00:00:00","12/30/99 10:03:00","CTD",95.0,,,,,,,"310 ft",,"07/12/12 10:00:00"
322,476,"07/12/12 00:00:00","12/30/99 10:03:00","PHYTOPLANKTON",1.5,,,,,,,"2m tow",,"07/12/12 10:00:00"
323,477,"07/12/12 00:00:00","12/30/99 10:13:00","CTD",101.0,,,,,,,"333 ft",,"07/12/12 10:00:00"
323,478,"07/12/12 00:00:00","12/30/99 10:13:00","ZOOPLANKTON",50.0,,17140,19384,,,,,,"07/12/12 10:00:00"
324,479,"07/12/12 00:00:00","12/30/99 10:33:00","CTD",101.0,,,,,,,"333 ft",,"07/12/12 10:30:00"
325,480,"07/12/12 00:00:00","12/30/99 10:43:00","CTD",93.0,,,,,,,,,"07/12/12 10:30:00"
326,481,"07/12/12 00:00:00","12/30/99 10:51:00","CTD",81.0,,,,,,,,,"07/12/12 10:45:00"
327,482,"07/12/12 00:00:00","12/30/99 11:00:00","CTD",62.0,,,,,,,"202 ft",,"07/12/12 11:00:00"
327,483,"07/12/12 00:00:00","12/30/99 11:00:00","ZOOPLANKTON",50.0,,19376,19394,,,,,,"07/12/12 11:00:00"
327,484,"07/12/12 00:00:00","12/30/99 11:00:00","PHYTOPLANKTON",0.5,,,,,,,"0.75 m tow",,"07/12/12 11:00:00"
328,485,"08/31/12 00:00:00","12/30/99 14:51:00","CTD",66.0,,,,,,,"218 ft",,"08/31/12 14:45:00"
328,486,"08/31/12 00:00:00","12/30/99 14:51:00","ZOOPLANKTON",50.0,,48052,50845,,,,"2:48 retrieval time for zoo",168,"08/31/12 14:45:00"
329,487,"08/31/12 00:00:00","12/30/99 15:15:00","CTD",78.0,,,,,,,"256 ft",,"08/31/12 15:15:00"
330,488,"08/31/12 00:00:00","12/30/99 15:23:00","CTD",64.0,,,,,,,"309 ft",,"08/31/12 15:15:00"
331,489,"08/31/12 00:00:00","12/30/99 15:32:00","CTD",98.0,,,,,,,"320 ft",,"08/31/12 15:30:00"
332,490,"08/31/12 00:00:00","12/30/99 15:41:00","CTD",97.0,,,,,,,"319 ft",,"08/31/12 15:30:00"
333,491,"08/31/12 00:00:00","12/30/99 15:52:00","CTD",103.0,,,,,,,"338 ft",,"08/31/12 15:45:00"
333,492,"08/31/12 00:00:00","12/30/99 15:52:00","ZOOPLANKTON",50.0,,50805,52835,,,,,,"08/31/12 15:45:00"
334,493,"08/31/12 00:00:00","12/30/99 16:07:00","CTD",73.0,,,,,,,"238",,"08/31/12 16:00:00"
335,494,"08/31/12 00:00:00","12/30/99 16:17:00","CTD",73.0,,,,,,,"238 ft",,"08/31/12 16:15:00"
336,495,"08/31/12 00:00:00","12/30/99 16:25:00","CTD",79.0,,,,,,,"258 ft",,"08/31/12 16:15:00"
337,496,"08/31/12 00:00:00","12/30/99 16:35:00","CTD",63.0,,,,,,,"206 ft",,"08/31/12 16:30:00"
337,497,"08/31/12 00:00:00","12/30/99 16:35:00","ZOOPLANKTON",50.0,,52837,55573,,,,,,"08/31/12 16:30:00"
338,498,"10/29/12 00:00:00","12/30/99 19:09:00","CTD",60.0,,,,,,,,,"10/29/12 19:00:00"
338,499,"10/29/12 00:00:00","12/30/99 19:16:00","ZOOPLANKTON",50.0,,103976,106869,,,,,,"10/29/12 19:15:00"
338,500,"10/29/12 00:00:00","12/30/99 19:14:00","PHYTOPLANKTON",1.0,,,,,,,,,"10/29/12 19:00:00"
339,501,"10/29/12 00:00:00","12/30/99 19:29:00","CTD",68.0,,,,,,,,,"10/29/12 19:15:00"
340,502,"10/29/12 00:00:00","12/30/99 19:39:00","CTD",86.0,,,,,,,,,"10/29/12 19:30:00"
341,503,"10/29/12 00:00:00","12/30/99 19:47:00","CTD",90.0,,,,,,,,,"10/29/12 19:45:00"
342,504,"10/29/12 00:00:00","12/30/99 19:57:00","CTD",94.0,,,,,,,,,"10/29/12 19:45:00"
343,505,"10/29/12 00:00:00","12/30/99 20:07:00","CTD",97.0,,,,,,,,,"10/29/12 20:00:00"
343,506,"10/29/12 00:00:00","12/30/99 20:07:00","ZOOPLANKTON",50.0,,106856,107301,,,,,,"10/29/12 20:00:00"
343,507,"10/29/12 00:00:00","12/30/99 20:12:00","PHYTOPLANKTON",1.0,,,,,,,,,"10/29/12 20:00:00"
344,508,"10/29/12 00:00:00","12/30/99 20:27:00","CTD",95.0,,,,,,,,,"10/29/12 20:15:00"
345,509,"10/29/12 00:00:00","12/30/99 20:36:00","CTD",94.0,,,,,,,,,"10/29/12 20:30:00"
346,510,"10/29/12 00:00:00","12/30/99 20:45:00","CTD",76.0,,,,,,,,,"10/29/12 20:45:00"
347,511,"10/29/12 00:00:00","12/30/99 20:54:00","CTD",55.0,,,,,,,,,"10/29/12 20:45:00"
347,512,"10/29/12 00:00:00","12/30/99 20:59:00","ZOOPLANKTON",61.0,,107316,110436,,,,,,"10/29/12 20:45:00"
347,513,"10/29/12 00:00:00","12/30/99 20:58:00","PHYTOPLANKTON",61.0,,,,,,,,,"10/29/12 20:45:00"
348,514,"01/04/13 00:00:00","12/30/99 16:07:00","CTD",64.0,,,,,,,,,"01/04/13 16:00:00"
348,515,"01/04/13 00:00:00","12/30/99 16:07:00","ZOOPLANKTON",50.0,,,,,,,"no flow meter - 1 min 52s",112,"01/04/13 16:00:00"
348,516,"01/04/13 00:00:00","12/30/99 16:07:00","PHYTOPLANKTON",0.0,,,,,,,"60 liters - 6 drops lugols",,"01/04/13 16:00:00"
349,517,"01/04/13 00:00:00","12/30/99 16:39:00","CTD",82.0,,,,,,,,,"01/04/13 16:30:00"
