"Date","Sampling location","Alexandrium spp.","Ceratium furca","Ceratium fusus","Ceratium longipes","Dinophysis spp.","Gonyaulax spp.","Heterocapsa spp.","Karenia mikimotoi","Noctiluca scintillans","Prorocentrum spp.","Prorocentrum lima","Prorocentrum micans","Protoperidinium spp.","Scrippsiella spp.","unknown dinoflagellate","Asterionellopsis spp.","Bacillaria spp.","Bacteriastrum spp.","Bacteriosira spp.","Cerataulina spp.","Chaetoceros spp.","Coccolithophore spp.","Coscinodiscus spp.","Corethron spp.","Cylindrotheca closterium","Detonula spp.","Dictyocha spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Grammatophora spp.","Guinardia spp.","Hemiaulus spp.","Lauderia spp.","Leptocylindrus spp.","Licmorpha spp.","Lioloma spp.","Melosira spp.","Navicula spp.","Nitzschia spp.","Odontella spp.","Pleurosigma spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Skeletonema spp.","Stephanopyxis spp.","Striatella spp.","Thalassionema spp.","Thalassiosira spp.","unknown centric diatom (chain-forming)","unknown centric diatom (non chain-forming)","unknown pennate diatom"
2018-06-22,"Transect 4, Station 7",0,194,0,0,0,0,0,0,0,0,0,0,19.638,0,0,0,0,0,0,0,15714,0,27.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,0,0,0,0,0,0,0
2018-07-24,"Transect 4, Station 7",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68296,0,0,0,0,0,0,34,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0
2018-09-17,"Transect 4, Station 7",0,263,0,67,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,"Transect 4, Station 7",0,0,0,1.3,214.4005848,0.625,53.6001462,0.625,0.625,0.625,0,0,0,160.8004386,0,0,0,53.6001462,0,0,21279.25804,0,53.6001462,0,107.2002924,268.000731,0,0,0,214.4005848,0,0,0,0,0,160.8004386,0,0,0,53.6001462,3752.010234,0,53.6001462,18116.84942,160.8004386,4716.812865,0,0,750.4020468,375.2010234,0,0,0
2021-07-16,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 4, Station 7",0,0,0,437.5,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,1750,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,"Transect 6, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,12495,0,0,595,2082.5,0,0,0
2012-05-03,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,65152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313.75,0,0,0,30940,0,0,0
2012-07-30,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533120,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,6545,0,0,5950,0,0,0,0,0,1190,0,0,0
2012-10-28,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.8333333,0,10214.16667,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,1190,0,0,99.16666667
2013-04-19,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-22,"Transect 6, Station 11",0,0,0,148.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169277.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,3421.25,0,0,0,0,0,0,0,0,0
2013-11-06,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,1041.25,198581.25,0,0,148.75,297.5,0,2380,0,0,595,0,0,743.75,0,0,0,0,0,0,0,0,0,0,5057.5,595,0,0,0,0,0,0,0,0
2014-07-23,"Transect 6, Station 11",0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75862.5,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0
2014-10-18,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,446.25,0,0,0
2017-04-18,"Transect 6, Station 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34737,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,388,0,0,0
2021-07-21,"Transect 6, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,"Transect 6, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,2231.25,0,0,0,1636.25,0,0,0
2012-05-04,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,297.5,297.5,0,1487.5,0,0,0,44327.5,0,0,0
2012-07-30,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73780,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0
2012-10-28,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,198.3333333,0,0,99.16666667,0,0,0
2013-04-19,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,892.5,0,0,0,595,0,0,0
2013-07-21,"Transect 6, Station 25",0,446.25,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,221637.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8032.5,0,0,0,0,4165,3718.75,0,0,0
2013-11-06,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,1487.5,0,0,0,446.25,0,0,0
2014-07-23,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,14280,0,0,0,0,0,595,2677.5,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,446.25,0,0,0,0,297.5,0,0,0
2014-07-23,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8032.5,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0
2014-10-18,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0
2019-05-12,"Transect 6, Station 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2002924,0,0,0,0,0,696.8019006,0,53.6001462,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2002924,0,0,0,0,53.6001462,2251.20614,0,0,0
2021-07-21,"Transect 6, Station 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,"Transect 6, Station 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-30,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26775,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,14875
2012-10-28,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454.166667,99.16666667,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.6666667,0,0,0,0,0,595,0,99.16666667,0
2013-04-19,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1041.25,0,0,0,0,2826.25,0,0,0
2013-07-22,"Transect 6, Station 5",0,0,0,148.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247668.75,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,2975,0,0,0,0,0,0,0,0,0
2013-11-06,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,77498.75,0,0,0,0,0,1487.5,0,0,297.5,0,0,0,0,0,148.75,0,0,0,148.75,0,0,0,1338.75,148.75,0,0,0,0,0,0,0,0
2014-07-23,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0
2014-10-18,"Transect 6, Station 5",0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,446.25,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-18,"Transect 6, Station 5",0,0,59,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1272,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,"Transect 6, Station 5",0,78,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,67943,0,348.84,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0
2017-11-02,"Transect 6, Station 5",0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0
2018-07-24,"Transect 6, Station 5",0,0,184,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9543,0,0,0,0,0,0,0,0,0,473,0,0,0
2018-09-17,"Transect 6, Station 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,379,0,0,0,0,0,28,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0
2019-02-07,"Transect 6, Station 5",0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.625,0,0,0,0,0,0,0,0,0,1.25
2019-05-12,"Transect 6, Station 5",0,0,0,0,0,0,26.8000731,0,0,0,0,0,0,0,0,0,0,0,0,0,6110.416667,0,0,0,80.4002193,0,0,0,0,0,0,0,0,0,0,482.4013158,0,0,0,26.8000731,0,0,0,375.2010234,107.2002924,536.001462,0,0,26.8000731,402.0010965,0,0,0
2019-07-25,"Transect 6, Station 5",0,0,10.72002924,246.6,85.76023392,0,0,0,0,0,0,0,0,0,0,0,0,782.5621345,0,32.16008772,235.8406433,0,42.88011696,0,10.72002924,0,0,0,0,75.04020468,0,0,10.72002924,0,0,0,246.5606725,0,0,21.44005848,85.76023392,10.72002924,0,686.0818713,10.72002924,32.16008772,0,0,42.88011696,10.72002924,0,0,0
2012-05-03,"Transect 7, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14131.25,297.5,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,595,0,0,0
2012-07-30,"Transect 7, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260610,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,8330,0,0,0
2012-10-29,"Transect 7, Station 10",0,99.16666667,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0
2013-04-20,"Transect 7, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0
2013-07-18,"Transect 7, Station 10",0,148.75,0,148.75,297.5,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,409806.25,0,0,0,892.5,0,148.75,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,8478.75,0,0,0,0,446.25,0,0,0,0
2014-07-23,"Transect 7, Station 10",0,0,0,0,892.5,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,1636.25,16362.5,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,"Transect 7, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8032.5,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-18,"Transect 7, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13238.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,6098.75,0,0,297.5,11156.25,0,0,0
2012-07-30,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26180,0,1190,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0
2012-10-28,"Transect 7, Station 20",0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,99.16666667,0,0,0
2013-04-20,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933.75,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-18,"Transect 7, Station 20",0,446.25,0,446.25,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452200,0,0,0,1338.75,0,743.75,148.75,0,0,0,0,297.5,0,0,11453.75,0,0,0,0,0,0,0,22907.5,0,0,1338.75,0,0,0,0,0,0
2014-02-17,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0
2014-07-24,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177607.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-18,"Transect 7, Station 20",0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,"Transect 7, Station 20",0,85,0,0,0,0,48,0,0,0,0,0,0,0,56,0,0,0,0,0,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0
2017-07-26,"Transect 7, Station 20",0,78,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,"Transect 7, Station 20",0,0,88,0,0,0,82,0,0,0,0,0,0,0,49,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0
2018-03-27,"Transect 7, Station 20",0,0,34,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,468,0,0,0,0,0,1284,0,0,0
2018-07-24,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,69433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,78,0,0,0,0,0,782,0,0,0
2018-09-17,"Transect 7, Station 20",0,248,74,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,458.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"Transect 7, Station 20",0,0,0,0.625,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1.875,0,1.25,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,3.75,0,0,0,0.625,0,0,0
2019-05-12,"Transect 7, Station 20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8667154,35.7334308,0,0,0,17.8667154,10219.76121,0,35.7334308,0,53.6001462,0,0,17.8667154,0,17.8667154,0,0,0,0,0,232.2673002,0,0,0,17.8667154,0,0,0,357.334308,17.8667154,53.6001462,35.7334308,0,35.7334308,1822.404971,0,0,0
2019-07-25,"Transect 7, Station 20",0,0,0,589.6,55.4751462,0,0,0,0,0,0,0,0,0,0,0,0,60836.16594,0,0,536.001462,0,750.4020468,0,53.6001462,0,0,0,0,4824.013158,0,0,53.6001462,0,0,0,0,0,0,0,2197.605994,0,53.6001462,1768.804825,0.625,0,0,0,0,0,0,0,0
2012-05-03,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,2082.5,0,0,0
2012-10-29,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3333333,0,0,0
2013-04-20,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0
2013-07-18,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,148.75,446.25,0,0,0,0,0,0,55483.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,297.5,0,0,2677.5,0,3570,1636.25,0,0,0
2014-02-17,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908.75,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.75,0,0,0,892.5,0,0,0
2014-07-24,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6693.75,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-18,"Transect 7, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0
2017-04-19,"Transect 7, Station 4",0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0
2012-05-31,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36592.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,595,0,0,0
2012-05-31,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,151.5923567,0,0,0,0,0,0,0,40626.75159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.5541401,0,0,0,0,151.5923567,0,0,0
2012-05-31,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88655,0,0,0,0,0,0,0,0,0,4462.5,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,1785,0,0,0
2012-06-05,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,4165,4165,0,0,0,0,45815,0,0,0
2012-06-27,"Transect 9, Station 1",0,0,0,0,0,0,12495,0,0,0,0,0,0,0,0,0,0,0,0,0,2511495,0,12495,0,0,0,0,0,0,0,0,4165,0,0,0,58310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,595,0,595,2380,0,0,0,0,0,0,0,0,0
2012-08-31,"Transect 9, Station 1",0,0,0,0,2380,0,0,0,0,4760,0,0,0,0,0,0,0,0,0,0,95200,0,0,0,0,0,0,7140,0,0,0,0,0,0,0,80920,0,0,0,0,0,0,0,0,4760,49980,0,0,138040,0,0,0,0
2012-09-21,"Transect 9, Station 1",0,595,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185045,0,0,0,0,8925,8032.5,0,0,0
2012-10-12,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2012-10-29,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3333333,0,0,0
2013-02-12,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272.5,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,0,0,0,0,14428.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,148.75,0,0,0
