Collected as part of GulfWatch on predefined stations in Kachemak Bay concurrent with zooplankton and CTD
station,Date,time,Latitude_DD,Longitude_DD,Transect,StationN,Alexandrium.spp.,Asterionellopsis.spp.,Bacillaria.spp.,Bacteriastrum.spp.,Bacteriosira.spp.,Centric.diatoms,Cerataulina.spp.,Ceratium.furca,Ceratium.fusus,Ceratium.longipes,Chaetoceros.spp.,Coccolithophore.spp.,Cocconeis.sp.,Corethron.sp.,Corethron.spp.,Coscinodiscus.joneisanus,Coscinodiscus.spp.,Cylindrotheca.closterium,Detonula.spp.,Dictyocha.fibula,Dictyocha.spp.,Dinophysis.spp.,Ditylium.spp.,Ditylum.spp.,Entomoneis.spp.,Eucampia.spp.,Euglena,Fragilariopsis.spp.,Gonyaulax.spp.,Gonyaulax.vetor,Grammatophora.spp.,Guinardia.spp.,Hemiaulus.spp.,Heterocapsa.spp.,Heterocapsa.triquetra,Karenia.mikimotoi,Karenia.sp.,Kofoidinium.sp.,Lauderia.annulata,Lauderia.spp.,Leptocylindrus.medditerium,Leptocylindrus.spp.,Licmophora.spp.,Licomorpha.spp.,Lioloma.spp.,Melosira.spp.,Mesodinium.rubrum,naked.ciliates,Navicula.spp.,Nitzschia.spp.,Noctiluca.scintillans,Odontella.aurita,Odontella.spp.,Planktoniella.sol,Pleurosigma.spp.,Prorocentrum.lima,Prorocentrum.micans,Prorocentrum.spp.,Protoperidinium.spp.,Pseudo.nitzschia.spp.,Rhizosolenia.spp.,Scrippsiella,Scrippsiella.spp.,Skeletonema.spp.,Stephanopyxis.spp.,Striatella.spp.,Thalassionema.spp.,Thalassiosira.spp.,Thalassiosira.subtilis,tintinnids,unknown.centric.diatom..chain.forming.,unknown.centric.diatom..non.chain.forming.,unknown.dinflagellate,unknown.dinoflagellate,unknown.pennate.diatom
Jakolof_Dock,2014-06-13,,59.4657,-151.536,land,Jackolof_Dock,0,0,0,0,0,0,0,0,0,0,439556.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,297.5,1338.75,1487.5,0,0,0,1487.5,0,0,1933.75,0,0,0,0,0,0,0
Jakolof_Dock,2014-06-17,,59.4657,-151.536,land,Jackolof_Dock,0,0,0,0,0,0,892.5,0,0,0,898450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,1190,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakolof_Dock,2014-06-27,,59.4657,-151.536,land,Jackolof_Dock,0,0,0,0,0,0,15618.75,0,0,0,1425025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272.5,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakolof_Dock,2014-07-02,,59.4657,-151.536,land,Jackolof_Dock,0,0,0,0,0,0,32130,0,0,0,229818.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,3867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakolof_Dock,2014-08-04,,59.4657,-151.536,land,Jackolof_Dock,0,0,0,0,0,0,0,0,0,0,245883.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,743.75,13238.75,19040,446.25,0,14131.25,0,0,0,0,0,0,0,0,0,0,0
AlongBay_1,2013-06-06,,59.5,-151.888,AlongBay,Entrance,0,0,0,0,0,0,0,0,0,0,484330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,148.75,297.5,0,0,0,0,0,0,0,0,446.25,0,0,0,0,1785,0,0,0,1338.75,0,0,0,0,0,0,0
AlongBay_1,2014-03-28,,59.5,-151.888,AlongBay,Entrance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,446.25,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,4165,0,0,0,3421.25,0,0,0,0,0,0,0
AlongBay_10,2014-03-28,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,16362.5,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,595,0,0,0,0,0,0,297.5,3123.75,0,0,0,0,0,0,0
AlongBay_10,2017-03-28,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,1085.5,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,0,21.44005848,0
AlongBay_10,2017-04-20,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,53,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0
AlongBay_10,2017-06-28,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,54,568,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,248,0,58,0
AlongBay_10,2017-07-24,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4500,0,0,1190,450,0,0,0,0,0,0,0
AlongBay_10,2017-08-24,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,2500.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2017-09-22,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,1186.35,0,0,0,0,0,0,0,0,0,0,110.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.8,0,10.07,0,0,0,0,0,2100.75,0,0,0,0,0,450.07,0
AlongBay_10,2017-10-20,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2017-11-07,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2018-02-16,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,110.868,0,18.846,0
AlongBay_10,2018-03-02,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,48,96.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.874,0,0,20,0
AlongBay_10,2018-03-27,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,250.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0
AlongBay_10,2018-05-24,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2018-06-22,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,5488.241,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,24.2,0,0,0,0,0,68.93,0,0,0,0,0,58.24,0
AlongBay_10,2018-07-24,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,26.86,0,26.86,7875.7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.96,0,0,0,0,0,0,0,180.75,0,0,0,0,0,24.6,0
AlongBay_10,2018-08-23,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,4568.9478,0,0,0,0,0,12.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.95,0,0,0,0,0,0,0,75.87,0,0,0,0,0,68.9,0
AlongBay_10,2018-09-17,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,458.75,0,0,2585.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.85,0,78.58,0,0,0,0,0,348.28,0,0,0,0,0,0,0
AlongBay_10,2018-11-08,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2018-12-06,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,0
AlongBay_10,2019-02-07,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.125,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.625,0,0,0,0,0,0,3.75,0,0,0,0,0,0,1.25
AlongBay_10,2019-03-19,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,37.52010234,0,0,0,0,0,5.36001462,21.44005848,0,0,0,0,0,16.08004386,0,0,0,21.44005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36001462,0,0,0,21.44005848,0,0,0,0,0,0,21.44005848,0,0,0,42.88011696,0,0,0,64.32017544,0,0,0,0,0,0,0
AlongBay_10,2019-04-24,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,643.2017544,0,0,0,0,0,0,375.2010234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2404971,0,0,0,0,0,0,42.88011696,0,0,0,0,0,0,0,0,0,0,139.3603801,0,0,0,0,0,0,10.72002924,546.7214912,0,0,0,0,0,21.44005848,0
AlongBay_10,2019-06-19,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,2283.366228,0,0,0,0,0,0,21.44005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.44005848,0,0,0,0,0,0,0,1125.60307,0,0,0,0,0,0,0,21.44005848,0,0,0,0,10.72002924,0,0,0,0,160.8004386,214.4005848,10.72002924,0,139.3603801,0,0,235.8406433,107.2002924,0,0,0,0,0,0,0
AlongBay_10,2019-07-10,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,160.8004386,0,0,0,6753.618421,0,0,0,0,0,53.6001462,53.6001462,0,0,0,1.875,0,0,0,0,0,0,0,0,0,268.000731,0,1125.60307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31945.68713,0,214.4005848,0,97552.26608,0,0,321.6008772,53.6001462,0,0,0,0,0,53.6001462,0
AlongBay_10,2019-07-23,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,107.2002924,0,0,0,114436.3121,0,0,0,0,0,53.6001462,0,0,0,0,269.875731,0,0,0,53.6001462,0,0,53.6001462,0,0,107.2002924,0,375.2010234,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0.625,0,13507.23684,589.6016082,107.2002924,0,58156.15863,0,0,643.2017544,214.4005848,0,0,0,0,0,482.4013158,0
AlongBay_10,2019-08-19,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,214.4005848,214.4005848,0,0,160.8004386,53.6001462,0,107.2,45024.12281,0,0,0,0,0,107.2002924,1876.005117,107.2002924,0,0,107.2002924,0,107.2002924,0,0,0,0,53.6001462,0,0,0,0,482.4013158,0,0.625,0,0,0,0,0,428.8011696,0,53.6001462,0,0,0,0,107.2002924,0,0,0,0,0,53.6001462,0,0,107.2002924,0,142576.3889,1876.005117,857.6023392,0,18760.05117,0,0,142576.3889,482.4013158,0,0,0,0,0,268.000731,0
AlongBay_10,2021-05-23,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-06-21,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-07-21,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-08-17,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0
AlongBay_10,2021-10-04,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-10-21,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-11-14,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_10,2021-12-18,,59.6583,-151.2083,AlongBay,N of Glacier Spit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_13,2013-02-12,,59.742,-151.057,AlongBay,Near Bear Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0
AlongBay_13,2013-06-06,,59.742,-151.057,AlongBay,Near Bear Cove,0,0,0,0,0,0,0,0,0,0,1132136.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,3272.5,148.75,0,0,446.25,0,0,0,148.75,0,0,0,0,0,0,0
AlongBay_13,2013-06-06,,59.742,-151.057,AlongBay,Near Bear Cove,0,0,0,0,0,0,0,0,0,0,1132136.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,3272.5,148.75,0,0,446.25,0,0,0,148.75,0,0,0,0,0,0,0
AlongBay_3,2014-05-28,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,465587.5,0,0,0,0,0,0,0,0,0,148.75,148.75,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.25,1933.75,0,0,0,2380,0,0,4611.25,0,0,0,0,0,0,0
AlongBay_3,2017-06-28,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,258.68,0,570867.52,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,1250.64,124.68,48.68,0,0,0,0,0,2497.68,0,0,0,0,0,0,0
AlongBay_3,2017-08-24,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,57.88,25.49,450860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.7,0,48.68,0,0,0,0,0,128.85,0,0,0,0,0,0,0
AlongBay_3,2017-11-02,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,258.86,0,0,80.52,0,0,0,0,0,248.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.75,0,0,0,0,0,0,0,0,0,0,0,0,0,458.75,0
AlongBay_3,2018-01-17,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_3,2018-02-16,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_3,2018-03-02,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,590.75,0,0,0,0,0,57.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.85,0,0,0,0,0,0,0
AlongBay_3,2018-03-27,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,480.68,0,0,0,0,0,128.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.64,0,46.79,0,28.6,0,0,0,0,0,120.75,0,0,0,0,0,0,0
AlongBay_3,2018-05-24,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,54.7,0,1458.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.67,0,0,0,0,0,287.68,0,0,0,0,0,0,0
AlongBay_3,2018-06-22,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,48.75,0,0,26880.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.46,0,128.87,0,0,0,0,0,156.8,0,0,0,0,0,0,0
AlongBay_3,2018-08-23,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,268.97,24.75,0,2485.78,0,0,0,0,0,445.87,0,0,0,0,0,0,46.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,280.78,0,0,0,0,0,0,0,445.78,0,0,0,0,0,0,0
AlongBay_3,2018-09-17,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,57.8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,158.9,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_3,2018-10-17,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_3,2018-12-06,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlongBay_3,2019-03-19,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,246.5606725,0,0,0,0,0,21.44005848,5.36001462,0,0,0,5.36001462,0,26.8000731,0,0,0,0,0,0,0,10.72002924,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72002924,0,0,10.72002924,10.72002924,0,0,32.16008772,0,0,0,0,0,0,58.96016082,16.08004386,0,0,326.9608918,0,0,42.88011696,536.001462,0,0,0,0,0,5.36001462,0
AlongBay_3,2019-04-24,,59.525,-151.65,AlongBay,N of Barabara,0,428.8011696,0,0,0,0,0,0,0,0,408969.1155,0,0,0,0,0,0,2144.005848,0,0,0,1.875,0,696.8019006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2002924,0,0,0,0,536.001462,107.2002924,0,0,268.000731,0,53.6001462,0,0,0,0,2840.807749,0,0,0,0,53.6001462,0,107.2002924,101304.2763,0,0,0,0,0,0,0
AlongBay_3,2019-06-19,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0,0,0,0,273199.9452,0,0,0,0,0,0,2894.407895,0,0,0,0.625,0,160.8004386,0,0,0,0,0,0,0,160.8004386,0,0,0,0,0,0,0,0,0,7557.620614,0,0,0,0,0,0,160.8004386,0,0,0,0,0,321.6008772,0,0,160.8004386,0,24120.06579,160.8004386,160.8004386,0,1286.403509,160.8004386,0,8522.423246,804.002193,0,0,0,0,0,482.4013158,0
AlongBay_3,2019-07-23,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,0,0,0,0.625,0,0,0,345184.9415,0,0,0,0,0,1.25,1232.803363,1.25,0,0,0,0,0,0,10,0,0,53.6001462,0,0,53.6001462,0,53.6001462,0,0,0,0,0,0,0,268.000731,0,0,0,0,0,0,0,5628.015351,0,0,0,0,0,0,0,1.25,0,35483.29678,107.2002924,53.6001462,0,2251.20614,0,0,0,321.6008772,0,0,0,0,0,3.75,0
AlongBay_3,2019-08-19,,59.525,-151.65,AlongBay,N of Barabara,0,0,0,107.2002924,0,0,0,53.6001462,53.6001462,375.2,41272.11257,0,0,0,0,0,321.6008772,1876.005117,1125.60307,0,0,53.6001462,0,268.000731,0,536.001462,0,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,1554.40424,0,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,53.6001462,0,131320.3582,107.2002924,589.6016082,0,0,0,0,30176.88231,0,0,0,0,0,0,0,0
