SurveyName,Year,monthNominal,Match_Name,Transect,Station,Date_isotxt,Time,Cast#,Depth,Type,Lat_ddN,Lon_ddW
"S2025-08","2025","8","9_4","9","4","2025-08-14","15:35:56","20","95","CTD","59.576593","-151.373426"
"S2025-08","2025","8","9_3","9","3","2025-08-14","15:43:10","21","95","CTD","59.574569","-151.368661"
"S2025-08","2025","8","9_2","9","2","2025-08-14","15:50:21","22","76","CTD","59.571836","-151.362282"
"S2025-08","2025","8","9_1","9","1","2025-08-14","15:57:37","23","61","CTD","59.570238","-151.357523"
"S2025-09","2025","9","AlongBay_13","AlongBay","13","2025-09-24","13:59:51","1","27","CTD","59.742010","-151.057280"
"S2025-09","2025","9","AlongBay_12","AlongBay","12","2025-09-24","14:14:33","2","78","CTD","59.712075","-151.115881"
"S2025-09","2025","9","AlongBay_11","AlongBay","11","2025-09-24","14:28:36","3","56","CTD","59.686952","-151.165431"
"S2025-09","2025","9","AlongBay_10","AlongBay","10","2025-09-24","14:38:57","4","65","CTD","59.658229","-151.208042"
"S2025-09","2025","9","AlongBay_10","AlongBay","10","2025-09-24","","","0","Phytoplankton","59.658229","-151.208042"
"S2025-09","2025","9","AlongBay_10","AlongBay","10","2025-09-24","","","20","Chlorophyll","59.658229","-151.208042"
"S2025-09","2025","9","AlongBay_9","AlongBay","9","2025-09-24","15:06:53","5","69","CTD","59.631847","-151.250365"
"S2025-09","2025","9","AlongBay_8","AlongBay","8","2025-09-24","15:16:43","6","82","CTD","59.612577","-151.295215"
"S2025-09","2025","9","AlongBay_7","AlongBay","7","2025-09-24","15:29:30","7","147","CTD","59.591858","-151.350068"
"S2025-09","2025","9","AlongBay_6","AlongBay","6","2025-09-24","15:45:00","8","","CTD","59.579923","-151.392063"
"S2025-09","2025","9","AlongBay_5","AlongBay","5","2025-09-24","16:01:26","9","172","CTD","59.563187","-151.460334"
"S2025-09","2025","9","9_1","9","1","2025-09-24","16:23:40","010","","CTD","59.569956","-151.357969"
"S2025-09","2025","9","9_2","9","2","2025-09-24","16:29:32","11","78","CTD","59.571526","-151.362993"
"S2025-09","2025","9","9_3","9","3","2025-09-24","16:36:10","12","95","CTD","59.574270","-151.369418"
"S2025-09","2025","9","9_4","9","4","2025-09-24","16:43:03","13","97","CTD","59.576433","-151.373709"
"S2025-09","2025","9","9_5","9","5","2025-09-24","16:50:32","","99","noCTD","59.579199","-151.379764"
"S2025-09","2025","9","9_6","9","6","2025-09-24","16:58:18","14","103","CTD","59.582232","-151.385670"
"S2025-09","2025","9","9_7","9","7","2025-09-24","17:05:56","15","103","CTD","59.585740","-151.390121"
"S2025-09","2025","9","9_8","9","8","2025-09-24","17:14:12","16","97","CTD","59.588813","-151.394698"
"S2025-09","2025","9","9_9","9","9","2025-09-24","17:22:02","17","84","CTD","59.592111","-151.399528"
"S2025-09","2025","9","9_10","9","10","2025-09-24","17:29:42","18","64","CTD","59.595446","-151.404350"
"S2025-09","2025","9","6_3","6","3","2025-09-25","10:03:00","19","86","CTD","59.198207","-151.974418"
"S2025-09","2025","9","6_3","6","3","2025-09-25","10:12:00","","0","Phytoplankton","59.198207","-151.974418"
"S2025-09","2025","9","6_3","6","3","2025-09-25","10:13:00","","20","Chlorophyll","59.198207","-151.974418"
"S2025-09","2025","9","7_22","7","22","2025-09-25","10:42:34","20","74","CTD","59.308912","-152.065886"
"S2025-09","2025","9","AlongBay_PGRM","AlongBay","PGRM","2025-09-25","11:08:36","21","67","CTD","59.391668","-152.043403"
"S2025-09","2025","9","AlongBay_POGI","AlongBay","POGI","2025-09-25","11:30:03","22","101","CTD","59.450384","-152.000540"
"S2025-09","2025","9","AlongBay_1","AlongBay","1","2025-09-25","11:51:05","23","70","CTD","59.500511","-151.888664"
"S2025-09","2025","9","AlongBay_2","AlongBay","2","2025-09-25","12:15:31","24","117","CTD","59.518434","-151.727383"
"S2025-09","2025","9","AlongBay_3","AlongBay","3","2025-09-25","12:30:00","25","106","CTD","59.526033","-151.650034"
"S2025-09","2025","9","AlongBay_3","AlongBay","3","2025-09-25","12:35:51","","0","Phytoplankton","59.526033","-151.650034"
"S2025-09","2025","9","AlongBay_3","AlongBay","3","2025-09-25","12:35:00","","20","Chlorophyll","59.526033","-151.650034"
"S2025-09","2025","9","AlongBay_4","AlongBay","4","2025-09-25","12:57:00","26","156","CTD","59.552855","-151.533369"
"S2025-09","2025","9","4_10","4","10","2025-09-25","13:22:03","27","15","badcast","59.633791","-151.650281"
"S2025-09","2025","9","4_10","4","10","2025-09-25","13:23:22","28","17","CTD","59.633791","-151.650281"
"S2025-09","2025","9","4_9","4","9","2025-09-25","13:29:17","29","27","CTD","59.625273","-151.650456"
"S2025-09","2025","9","4_8","4","8","2025-09-25","13:35:24","30","29","CTD","59.608615","-151.650262"
"S2025-09","2025","9","4_7","4","7","2025-09-25","13:44:00","31","36","CTD","59.592430","-151.650453"
"S2025-09","2025","9","4_6","4","6","2025-09-25","13:49:34","32","62","CTD","59.575437","-151.650220"
"S2025-09","2025","9","4_5","4","5","2025-09-25","13:58:19","33","79","CTD","59.558828","-151.650053"
"S2025-09","2025","9","4_4","4","4","2025-09-25","14:05:57","34","88","CTD","59.541950","-151.649728"
"S2025-09","2025","9","4_3","4","3","2025-09-25","14:15:04","35","109","CTD","59.524947","-151.649796"
"S2025-09","2025","9","4_2","4","2","2025-09-25","14:24:44","36","102","CTD","59.508530","-151.649650"
"S2025-09","2025","9","4_1","4","1","2025-09-25","14:33:33","37","19","CTD","59.491614","-151.649118"
"S2025-09","2025","9","AlongBay_6","AlongBay","6","2025-09-25","15:51:10","38","103","CTD","59.582384","-151.386209"
"S2025-09","2025","9","AlongBay_6","AlongBay","6","2025-09-25","15:54:00","","20","Chlorophyll","59.582384","-151.386209"
"S2025-09","2025","9","9_6","9","6","2025-09-24","","","0","Phytoplankton","59.582232","-151.385670"
"S2025-11","2025","11","9_10","9","10","2025-11-18","10:08:15","39","64","CTD","59.596251","-151.403385"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_9","9","9","2025-11-18","10:15:54","40","83","CTD","59.592631","-151.399103"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_8","9","8","2025-11-18","10:22:45","41","94","CTD","59.589397","-151.394396"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_7","9","7","2025-11-18","10:31:30","42","101","CTD","59.585985","-151.389255"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_6","9","6","2025-11-18","10:38:02","43","102","CTD","59.582524","-151.384939"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_5","9","5","2025-11-18","10:45:56","44","98","CTD","59.579455","-151.379071"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_4","9","4","2025-11-18","10:53:48","45","97","CTD","59.576725","-151.372959"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_3","9","3","2025-11-18","11:00:03","46","95","CTD","59.574661","-151.368903"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_2","9","2","2025-11-18","11:09:10","47","78","CTD","59.571893","-151.361924"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","9_1","9","1","2025-11-18","11:13:46","48","58","CTD","59.570327","-151.357221"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_13","AlongBay","13","2025-11-18","12:01:54","49","29","CTD","59.742122","-151.057025"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_12","AlongBay","12","2025-11-18","12:15:19","50","80","CTD","59.712123","-151.115172"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_11","AlongBay","11","2025-11-18","12:27:11","51","58","CTD","59.686863","-151.165207"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_10","AlongBay","10","2025-11-18","12:39:46","52","67","CTD","59.658475","-151.208346"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_10","AlongBay","10","2025-11-18","","","0","Chlorophyll","59.658475","-151.208346"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_10","AlongBay","10","2025-11-18","","","20","Chlorophyll","59.658475","-151.208346"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_9","AlongBay","9","2025-11-18","12:56:01","53","70","CTD","59.631939","-151.250094"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_8","AlongBay","8","2025-11-18","13:06:42","54","84","CTD","59.613218","-151.294644"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_7","AlongBay","7","2025-11-18","13:20:00","55","148","CTD","59.592063","-151.349337"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_6","AlongBay","6","2025-11-18","13:33:11","56","103","CTD","59.582558","-151.384454"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_6","AlongBay","6","2025-11-18","","","0","Chlorophyll","59.582558","-151.384454"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_6","AlongBay","6","2025-11-18","","","20","Chlorophyll","59.582558","-151.384454"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_5","AlongBay","5","2025-11-18","13:50:02","57","173","CTD","59.562999","-151.459687"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_4","AlongBay","4","2025-11-18","14:07:28","58","157","CTD","59.551979","-151.529929"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_3","AlongBay","3","2025-11-18","14:28:39","59","110","CTD","59.524894","-151.649989"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_3","AlongBay","3","2025-11-18","","","0","Chlorophyll","59.524894","-151.649989"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_3","AlongBay","3","2025-11-18","","","20","Chlorophyll","59.524894","-151.649989"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_2","AlongBay","2","2025-11-18","14:45:34","60","123","CTD","59.517902","-151.727668"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-11","2025","11","AlongBay_1","AlongBay","1","2025-11-18","15:08:39","61","73","CTD","59.499927","-151.888072"
"S2025-11","2025","11",,,,,"","","","",,
"S2025-12","2025","12","AlongBay_13","AlongBay","13","2025-12-22","11:04:39","1","25","CTD","59.741871","-151.057323"
"S2025-12","2025","12","AlongBay_12","AlongBay","12","2025-12-22","11:15:07","2","78","CTD","59.712033","-151.115969"
"S2025-12","2025","12","AlongBay_11","AlongBay","11","2025-12-22","11:27:52","3","55","CTD","59.686951","-151.164704"
"S2025-12","2025","12","AlongBay_10","AlongBay","10","2025-12-22","11:39:39","4","64","CTD","59.658447","-151.208079"
"S2025-12","2025","12","AlongBay_10","AlongBay","10","2025-12-22","11:40:00","","0","Phytoplankton","59.658447","-151.208079"
"S2025-12","2025","12","AlongBay_10","AlongBay","10","2025-12-22","11:45:00","","0","Chlorophyll","59.658447","-151.208079"
"S2025-12","2025","12","AlongBay_9","AlongBay","9","2025-12-22","11:53:28","5","67","CTD","59.632298","-151.249465"
"S2025-12","2025","12","AlongBay_8","AlongBay","8","2025-12-22","12:04:04","6","81","CTD","59.613077","-151.294985"
"S2025-12","2025","12","AlongBay_7","AlongBay","7","2025-12-22","12:16:09","7","146","CTD","59.592049","-151.349857"
"S2025-12","2025","12","AlongBay_6","AlongBay","6","2025-12-22","12:28:28","8","102","CTD","59.582499","-151.384790"
"S2025-12","2025","12","AlongBay_6","AlongBay","6","2025-12-22","12:30:00","","0","CTD","59.582499","-151.384790"
"S2025-12","2025","12","AlongBay_5","AlongBay","5","2025-12-22","12:44:07","9","173","CTD","59.563088","-151.459936"
"S2025-12","2025","12","AlongBay_4","AlongBay","4","2025-12-22","13:01:08","10","157","CTD","59.551957","-151.529545"
"S2025-12","2025","12","AlongBay_3","AlongBay","3","2025-12-22","13:23:16","11","111","CTD","59.524950","-151.649809"
"S2025-12","2025","12","AlongBay_3","AlongBay","3","2025-12-22","13:30:36","","0","Phytoplankton","59.524950","-151.649809"
"S2025-12","2025","12","AlongBay_3","AlongBay","3","2025-12-22","13:30:53","","0","Chlorophyll","59.524950","-151.649809"
"S2025-12","2025","12","AlongBay_2","AlongBay","2","2025-12-22","13:39:48","12","124","CTD","59.517911","-151.727734"
"S2025-12","2025","12","AlongBay_1","AlongBay","1","2025-12-22","14:03:49","13","75","CTD","59.500018","-151.887459"
"S2026-01","2026","1","AlongBay_1","AlongBay","1","2026-01-20","10:39:43","14","71","CTD","59.500117","-151.887211"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_2","AlongBay","2","2026-01-20","10:55:25","15","121","CTD","59.518083","-151.728339"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_3","AlongBay","3","2026-01-20","11:10:15","16","108","CTD","59.525178","-151.650139"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_3","AlongBay","3","2026-01-20","","","20","Chlorophyll","59.525178","-151.650139"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_4","AlongBay","4","2026-01-20","11:30:18","17","157","CTD","59.552246","-151.529426"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_5","AlongBay","5","2026-01-20","11:46:10","18","172","CTD","59.563027","-151.460616"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_6","AlongBay","6","2026-01-20","12:02:08","19","100","CTD","59.582641","-151.384673"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_6","AlongBay","6","2026-01-20","","","20","Chlorophyll","59.582641","-151.384673"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_7","AlongBay","7","2026-01-20","12:14:23","20","148","CTD","59.591813","-151.350221"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_8","AlongBay","8","2026-01-20","12:28:54","21","82","CTD","59.613096","-151.294498"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_9","AlongBay","9","2026-01-20","12:39:36","22","70","CTD","59.632057","-151.249935"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_10","AlongBay","10","2026-01-20","12:51:41","23","65","CTD","59.658302","-151.207863"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_10","AlongBay","10","2026-01-20","","","20","Phytoplankton","59.658302","-151.207863"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_11","AlongBay","11","2026-01-20","13:03:54","24","57","CTD","59.687053","-151.164882"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_12","AlongBay","12","2026-01-20","13:14:18","25","80","CTD","59.712324","-151.115847"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","AlongBay_13","AlongBay","13","2026-01-20","13:27:43","26","28","CTD","59.741989","-151.057053"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_1","9","1","2026-01-20","14:11:52","27","57","CTD","59.570346","-151.356761"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_2","9","2","2026-01-20","14:17:02","28","78","CTD","59.571537","-151.362682"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_3","9","3","2026-01-20","14:23:55","29","97","CTD","59.574499","-151.369218"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_4","9","4","2026-01-20","14:31:21","30","98","CTD","59.576648","-151.373662"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_5","9","5","2026-01-20","14:37:28","31","101","CTD","59.579335","-151.379522"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_6","9","6","2026-01-20","14:44:59","32","104","CTD","59.582509","-151.385508"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_7","9","7","2026-01-20","14:51:24","","104","CTD","59.586008","-151.389570"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_8","9","8","2026-01-20","14:57:57","33","97","CTD","59.589265","-151.394038"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_9","9","9","2026-01-20","15:04:59","34","85","CTD","59.592552","-151.399335"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-01","2026","1","9_10","9","10","2026-01-20","15:11:45","35","65","CTD","59.596190","-151.403883"
"S2026-01","2026","1",,,,,"","","","",,
"S2026-02","2026","2","6_3","6","3","2026-02-12","11:09:44","1","","CTD","59.197126","-151.980379"
"S2026-02","2026","2","6_3","6","3","2026-02-12","11:27:25","","0","Phytoplankton","59.197126","-151.980379"
"S2026-02","2026","2","6_3","6","3","2026-02-12","11:27:39","","20","Chlorophyll","59.197126","-151.980379"
"S2026-02","2026","2","7_22","7","22","2026-02-12","11:54:17","2","77","CTD","59.309549","-152.064402"
"S2026-02","2026","2","AlongBay_PGRM","AlongBay","PGRM","2026-02-12","12:17:23","3","69","CTD","59.390944","-152.043533"
"S2026-02","2026","2","AlongBay_POGI","AlongBay","POGI","2026-02-12","12:35:51","4","105","CTD","59.449735","-152.000230"
"S2026-02","2026","2","AlongBay_1","AlongBay","1","2026-02-12","12:57:23","5","73","CTD","59.500066","-151.888233"
"S2026-02","2026","2","AlongBay_2","AlongBay","2","2026-02-12","13:16:53","6","","CTD","59.517928","-151.727978"
"S2026-02","2026","2","AlongBay_3","AlongBay","3","2026-02-12","13:30:00","7","112","CTD","",""
"S2026-02","2026","2","AlongBay_4","AlongBay","4","2026-02-12","13:56:04","8","156","CTD","59.552262","-151.530213"
"S2026-02","2026","2","AlongBay_5","AlongBay","5","2026-02-12","14:08:51","9","171","CTD","59.562819","-151.460816"
"S2026-02","2026","2","AlongBay_6","AlongBay","6","2026-02-12","14:27:39","10","101","CTD","59.582375","-151.384678"
"S2026-02","2026","2","AlongBay_6","AlongBay","6","2026-02-12","14:35:00","","0","Phytoplankton","59.582375","-151.384678"
"S2026-02","2026","2","AlongBay_6","AlongBay","6","2026-02-12","","","20","Chlorophyll","59.582375","-151.384678"
"S2026-02","2026","2","AlongBay_7","AlongBay","7","2026-02-12","14:41:02","11","146","CTD","59.592011","-151.350071"
"S2026-02","2026","2","AlongBay_8","AlongBay","8","2026-02-12","14:56:02","12","81","CTD","59.613070","-151.294650"
"S2026-02","2026","2","AlongBay_9","AlongBay","9","2026-02-12","15:06:48","13","68","CTD","59.631955","-151.250156"
"S2026-02","2026","2","AlongBay_10","AlongBay","10","2026-02-12","15:18:03","14","63","CTD","59.657871","-151.208900"
"S2026-02","2026","2","AlongBay_10","AlongBay","10","2026-02-12","","","0","Phytoplankton","59.657871","-151.208900"
"S2026-02","2026","2","AlongBay_10","AlongBay","10","2026-02-12","","","20","Chlorophyll","59.657871","-151.208900"
"S2026-02","2026","2","AlongBay_11","AlongBay","11","2026-02-12","15:35:09","15","55","CTD","59.687084","-151.165396"
"S2026-02","2026","2","AlongBay_12","AlongBay","12","2026-02-12","15:44:21","16","77","CTD","59.712152","-151.116007"
"S2026-02","2026","2","AlongBay_13","AlongBay","13","2026-02-12","15:57:47","17","26","CTD","59.741966","-151.056843"
"S2026-02","2026","2","AlongBay_3","AlongBay","3","2026-02-12","","","0","Phytoplankton","",""
"S2026-02","2026","2","AlongBay_3","AlongBay","3","2026-02-12","","","20","Chlorophyll","",""
"S2026-02","2026","2","9_10","9","10","2026-02-17","11:23:42","18","63","CTD","59.595571","-151.404123"
"S2026-02","2026","2","9_9","9","9","2026-02-17","11:27:50","19","84","CTD","59.592518","-151.398986"
"S2026-02","2026","2","9_8","9","8","2026-02-17","11:35:31","20","96","CTD","59.588982","-151.394501"
"S2026-02","2026","2","9_7","9","7","2026-02-17","11:42:23","21","102","CTD","59.585817","-151.390119"
"S2026-02","2026","2","9_6","9","6","2026-02-17","11:49:53","22","102","CTD","59.582313","-151.385015"
"S2026-02","2026","2","9_5","9","5","2026-02-17","11:58:26","23","99","CTD","59.579463","-151.379423"
"S2026-02","2026","2","9_4","9","4","2026-02-17","12:04:32","24","97","CTD","59.576535","-151.373409"
"S2026-02","2026","2","9_3","9","3","2026-02-17","12:11:10","25","96","CTD","59.574506","-151.368841"
"S2026-02","2026","2","9_2","9","2","2026-02-17","12:17:58","26","78","CTD","59.571823","-151.362192"
"S2026-02","2026","2","9_1","9","1","2026-02-17","12:23:58","27","58","CTD","59.570115","-151.357474"
"S2026-02","2026","2","4_1","4","1","2026-02-17","12:57:27","28","21","CTD","59.491525","-151.649882"
"S2026-02","2026","2","4_2","4","2","2026-02-17","13:06:46","29","104","CTD","59.508425","-151.649926"
"S2026-02","2026","2","4_3","4","3","2026-02-17","13:17:14","30","112","CTD","59.525112","-151.650062"
"S2026-02","2026","2","4_4","4","4","2026-02-17","13:27:39","31","92","CTD","59.541761","-151.650057"
"S2026-02","2026","2","4_5","4","5","2026-02-17","13:36:32","32","83","CTD","59.558359","-151.650180"
"S2026-02","2026","2","4_6","4","6","2026-02-17","13:45:04","33","66","CTD","59.575155","-151.650067"
"S2026-02","2026","2","4_7","4","7","2026-02-17","13:53:17","34","39","CTD","59.591764","-151.650091"
"S2026-02","2026","2","4_8","4","8","2026-02-17","13:59:46","35","32","CTD","59.608638","-151.650226"
"S2026-02","2026","2","4_9","4","9","2026-02-17","14:06:28","36","30","CTD","59.625277","-151.650755"
"S2026-02","2026","2","4_10","4","10","2026-02-17","14:11:10","37","21","CTD","59.633401","-151.649731"
"S2026-03","2026","3","AlongBay_2","AlongBay","2","2026-03-18","11:07:21","38","123","CTD","59.517214","-151.725896"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_3","AlongBay","3","2026-03-18","11:19:50","39","111","CTD","59.525011","-151.649519"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_3","AlongBay","3","2026-03-18","11:31:21","","20","Chlorophyll","59.525011","-151.649519"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_4","AlongBay","4","2026-03-18","11:43:43","40","157","CTD","59.552092","-151.530583"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_5","AlongBay","5","2026-03-18","12:01:42","41","172","CTD","59.563427","-151.459436"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_6","AlongBay","6","2026-03-18","12:16:44","42","102","CTD","59.582530","-151.385051"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_6","AlongBay","6","2026-03-18","12:27:02","","20","Chlorophyll","59.582530","-151.385051"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_7","AlongBay","7","2026-03-18","12:31:58","43","148","CTD","59.592325","-151.349646"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_8","AlongBay","8","2026-03-18","12:47:22","44","83","CTD","59.613310","-151.294232"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_9","AlongBay","9","2026-03-18","12:58:29","45","69","CTD","59.631877","-151.250057"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_10","AlongBay","10","2026-03-18","13:08:42","46","64","CTD","59.658237","-151.208782"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_11","AlongBay","11","2026-03-18","13:24:23","47","58","CTD","59.687117","-151.165094"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_12","AlongBay","12","2026-03-18","13:34:01","48","81","CTD","59.712323","-151.115882"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","AlongBay_13","AlongBay","13","2026-03-18","13:46:37","49","30","CTD","59.742018","-151.056835"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_1","9","1","2026-03-18","14:24:56","50","62","CTD","59.570196","-151.356967"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_2","9","2","2026-03-18","14:31:07","51","80","CTD","59.571813","-151.362256"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_3","9","3","2026-03-18","14:36:00","52","98","CTD","59.575759","-151.371382"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_4","9","4","2026-03-18","14:43:16","53","99","CTD","59.576625","-151.373646"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_5","9","5","2026-03-18","14:49:56","54","100","CTD","59.579442","-151.379645"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_6","9","6","2026-03-18","14:56:58","55","101","CTD","59.582342","-151.385011"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_7","9","7","2026-03-18","15:04:41","56","105","CTD","59.585860","-151.389804"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_8","9","8","2026-03-18","15:11:55","57","98","CTD","59.589241","-151.394519"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_9","9","9","2026-03-18","15:19:32","58","","CTD","59.589246","-151.394459"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-03","2026","3","9_10","9","10","2026-03-18","15:28:07","59","69","CTD","59.589246","-151.394459"
"S2026-03","2026","3",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_13","AlongBay","13","2026-04-08","11:23:32","60","25","CTD","59.741900","-151.057157"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_12","AlongBay","12","2026-04-08","11:36:33","61","77","CTD","59.712313","-151.115259"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_11","AlongBay","11","2026-04-08","11:49:00","62","54","CTD","59.687095","-151.164913"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_10","AlongBay","10","2026-04-08","12:00:20","63","63","CTD","59.658253","-151.208221"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_10","AlongBay","10","2026-04-08","12:10:00","","20","Chlorophyll","59.658253","-151.208221"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_9","AlongBay","9","2026-04-08","12:17:28","64","66","CTD","59.631675","-151.250395"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_8","AlongBay","8","2026-04-08","12:27:32","65","80","CTD","59.612784","-151.294782"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_7","AlongBay","7","2026-04-08","12:37:43","66","146","CTD","59.592020","-151.350017"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_6","AlongBay","6","2026-04-08","12:49:28","67","100","CTD","59.582364","-151.385198"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_6","AlongBay","6","2026-04-08","12:58:58","","20","Chlorophyll","59.582364","-151.385198"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_5","AlongBay","5","2026-04-08","13:06:54","68","172","CTD","59.562900","-151.460158"
"S2026-04","2026","4",,,,,"","","","",,
"S2026-04","2026","4","AlongBay_4","AlongBay","4","2026-04-08","13:23:32","69","155","CTD","59.551793","-151.529664"
"S2026-04","2026","4",,,,,"","","","",,
