ID,SampleEvent,AlternateId,Classification,Species,RTotal,RC1,RC2,RC3,RC4,RFC4,RMC4,RC5,RFC5,RMC5,RFA,RMA,RUnknown,Flow,Split
622,122,"4_7_A_050212","Barnacle","Barnacle nauplii",10,,,,,,,,,,,,,50,1
623,122,"4_7_A_050212","Ostracod","Cypris",24,,,,,,,,,,,,,50,1
624,122,"4_7_A_050212","Annelid","Spionidae",29,,,,,,,,,,,,,50,1
625,332,"7_20_A_050312","Copepod","Pseudocalanus",140,,,9,,24,12,,36,24,24,11,,50,4
626,332,"7_20_A_050312","Copepod","Neocalanus plumchrus",123,19,21,16,,46,3,,18,,,,,50,4
627,332,"7_20_A_050312","Copepod","Acartia longerimis",16,,,,,2,,,5,1,4,4,,50,4
628,332,"7_20_A_050312","Copepod","Neocalanus flemingeri",16,,,,2,11,1,,2,,,,,50,4
629,332,"7_20_A_050312","Copepod","Neocalanus cristatus",1,,,,,1,,,,,,,,50,4
630,332,"7_20_A_050312","Copepod","Calanus marshallae",2,,,,,,,,,,2,,,50,4
631,332,"7_20_A_050312","Copepod","Tisbe spp.",1,,,,,,,,,,1,,,50,4
632,332,"7_20_A_050312","Copepod","Metridia pacifica",4,,,1,,1,1,,1,,,,,50,4
633,332,"7_20_A_050312","Copepod","Oithona similis",10,,,,,,,,2,,6,2,,50,4
634,332,"7_20_A_050312","Euphausid","Thysanoessa inermis",1,,,,,,,,,,,,,50,4
635,332,"7_20_A_050312","Euphausid","Calytopsis",120,,,,,,,,,,,,,50,4
636,332,"7_20_A_050312","Decapod","Crab zoea",4,,,,,,,,,,,,,50,4
637,332,"7_20_A_050312","Decapod","Shrimp zoea",10,,,,,,,,,,,,,50,4
638,332,"7_20_A_050312","Gastropod","Limacina",7,,,,,,,,,,,,,50,4
639,332,"7_20_A_050312","Tunicate","Oikopleura dioica",24,,,,,,,,,,,,,50,4
640,332,"7_20_A_050312","Tunicate","Fritillaria borealis",6,,,,,,,,,,,,,50,4
641,332,"7_20_A_050312","Bryozoan","Cyphonaute",1,,,,,,,,,,,,,50,4
642,332,"7_20_A_050312","Unknown","Egg",213,,,,,,,,,,,,,50,4
643,332,"7_20_A_050312","Crustecean","Nauplii",145,,,,,,,,,,,,,50,4
644,332,"7_20_A_050312","Barnacle","Barnacle nauplii",117,,,,,,,,,,,,,50,4
645,332,"7_20_A_050312","Ostracod","Cypris",1,,,,,,,,,,,,,50,4
646,332,"7_20_A_050312","Echinoderm","Pluteus",2,,,,,,,,,,,,,50,4
647,332,"7_20_A_050312","Hydrozoan","Halitholus spp.",1,,,,,,,,,,,,,50,4
648,332,"7_20_A_050312","Fish","Gadid larvae",1,,,,,,,,,,,,,50,4
649,332,"7_20_A_050312","Branchiopod","Evadne",3,,,,,,,,,,,,,50,4
650,332,"7_20_A_050312","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,50,4
651,332,"7_20_A_050312","Euphausid","Furcilia",1,,,,,,,,,,,,,50,4
652,332,"7_20_A_050312","Annelid","Spionidae",2,,,,,,,,,,,,,50,4
712,390,"9_6_A_042612","Copepod","Pseudocalanus",52,,1,6,,9,6,,8,7,13,2,,50,1
713,390,"9_6_A_042612","Copepod","Neocalanus plumchrus",19,,2,6,,6,5,,,,,,,50,1
714,390,"9_6_A_042612","Copepod","Acartia longerimis",17,,,,,3,1,,3,1,2,7,,50,1
715,390,"9_6_A_042612","Copepod","Oithona similis",3,,,,,,,,,,3,,,50,1
716,390,"9_6_A_042612","Copepod","Metridia pacifica",1,,1,,,,,,,,,,,50,1
717,390,"9_6_A_042612","Copepod","Tisbe spp.",1,,,,,,,,,,1,,,50,1
718,390,"9_6_A_042612","Unknown","Egg",381,,,,,,,,,,,,,50,1
719,390,"9_6_A_042612","Crustecean","Nauplii",12,,,,,,,,,,,,,50,1
720,390,"9_6_A_042612","Barnacle","Barnacle nauplii",230,,,,,,,,,,,,,50,1
721,390,"9_6_A_042612","Fish","Fish egg",40,,,,,,,,,,,,,50,1
722,390,"9_6_A_042612","Gastropod","Limacina",52,,,,,,,,,,,,,50,1
723,390,"9_6_A_042612","Echinoderm","Pluteus",3,,,,,,,,,,,,,50,1
724,390,"9_6_A_042612","Annelid","Spionidae",11,,,,,,,,,,,,,50,1
725,390,"9_6_A_042612","Decapod","Shrimp zoea",1,,,,,,,,,,,,,50,1
726,390,"9_6_A_042612","Decapod","Crab zoea",6,,,,,,,,,,,,,50,1
727,390,"9_6_A_042612","Chaetognath","Parasagitta elegans",8,,,,,,,,,,,,,50,1
728,390,"9_6_A_042612","Amphipod","Gammarid amphipod",1,,,,,,,,,,,,,50,1
729,390,"9_6_A_042612","Ostracod","Cypris",5,,,,,,,,,,,,,50,1
730,390,"9_6_A_042612","Annelid","Polychaete trochophore",4,,,,,,,,,,,,,50,1
731,390,"9_6_A_042612","Hydrozoan","Rathkea sp.",5,,,,,,,,,,,,,50,1
732,390,"9_6_A_042612","Bivalve","Veliger (Bivalvia)",1,,,,,,,,,,,,,50,1
733,396,"9_10_A_042612","Copepod","Pseudocalanus",83,,1,4,,12,8,,15,11,26,6,,50,1
734,396,"9_10_A_042612","Copepod","Neocalanus plumchrus",21,1,1,8,,9,2,,,,,,,50,1
735,396,"9_10_A_042612","Copepod","Acartia longerimis",23,,,,,1,2,,2,4,8,6,,50,1
736,396,"9_10_A_042612","Copepod","Oithona similis",6,,,,,1,,,1,,3,1,,50,1
737,396,"9_10_A_042612","Copepod","Tisbe spp.",4,,,,,1,,,1,,,2,,50,1
738,396,"9_10_A_042612","Copepod","Microcalanus spp.",4,,,,,,,,,,2,2,,50,1
739,396,"9_10_A_042612","Copepod","Acartia tumida",1,,,,,1,,,,,,,,50,1
740,396,"9_10_A_042612","Copepod","Metridia okhotensis",1,,,,,,,,,,1,,,50,1
741,396,"9_10_A_042612","Copepod","Sapphrina spp.",1,,,,,,,,,,,1,,50,1
742,396,"9_10_A_042612","Copepod","Scolecithricella minor",1,,,,,,,,1,,,,,50,1
743,396,"9_10_A_042612","Copepod","Monstrilla helgolandica",1,,,,,,,,,,,1,,50,1
744,396,"9_10_A_042612","Unknown","Egg",688,,,,,,,,,,,,,50,1
745,396,"9_10_A_042612","Crustecean","Nauplii",3,,,,,,,,,,,,,50,1
746,396,"9_10_A_042612","Barnacle","Barnacle nauplii",122,,,,,,,,,,,,,50,1
747,396,"9_10_A_042612","Decapod","Zoea",14,,,,,,,,,,,,,50,1
748,396,"9_10_A_042612","Chaetognath","Parasagitta elegans",11,,,,,,,,,,,,,50,1
749,396,"9_10_A_042612","Fish","Fish egg",40,,,,,,,,,,,,,50,1
750,396,"9_10_A_042612","Annelid","Spionidae",13,,,,,,,,,,,,,50,1
751,396,"9_10_A_042612","Amphipod","Gammarid amphipod",8,,,,,,,,,,,,,50,1
752,396,"9_10_A_042612","Gastropod","Limacina",21,,,,,,,,,,,,,50,1
753,396,"9_10_A_042612","Ostracod","Cypris",4,,,,,,,,,,,,,50,1
754,396,"9_10_A_042612","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,50,1
755,396,"9_10_A_042612","Annelid","Polychaete trochophore",9,,,,,,,,,,,,,50,1
756,396,"9_10_A_042612","Hydrozoan","Obelia",3,,,,,,,,,,,,,50,1
757,396,"9_10_A_042612","Hydrozoan","Euphysa japonica",1,,,,,,,,,,,,,50,1
758,396,"9_10_A_042612","Isopod","Idotea",2,,,,,,,,,,,,,50,1
759,396,"9_10_A_042612","Tunicate","Oikopleura dioica",1,,,,,,,,,,,,,50,1
760,396,"9_10_A_042612","Bivalve","Veliger (Bivalvia)",2,,,,,,,,,,,,,50,1
761,382,"9_1_A_042612","Copepod","Pseudocalanus",72,,1,12,,12,9,,9,21,5,3,,50,1
762,382,"9_1_A_042612","Copepod","Acartia longerimis",292,2,3,9,,16,16,,117,69,37,23,,50,1
763,382,"9_1_A_042612","Copepod","Oithona similis",6,,,,,,,,1,,4,1,,50,1
764,382,"9_1_A_042612","Copepod","Neocalanus plumchrus",16,,6,4,,3,3,,,,,,,50,1
765,382,"9_1_A_042612","Copepod","Acartia tumida",8,,2,2,,3,,,,1,,,,50,1
766,382,"9_1_A_042612","Copepod","Paracalanus parvus",2,,,,,,,,1,1,,,,50,1
767,382,"9_1_A_042612","Copepod","Tisbe spp.",2,,,,,,1,,,,,1,,50,1
768,382,"9_1_A_042612","Copepod","Tortanus discaudatus",2,,,,,,,,2,,,,,50,1
769,382,"9_1_A_042612","Unknown","Egg",410,,,,,,,,,,,,,50,1
770,382,"9_1_A_042612","Crustecean","Nauplii",20,,,,,,,,,,,,,50,1
771,382,"9_1_A_042612","Barnacle","Barnacle nauplii",424,,,,,,,,,,,,,50,1
772,382,"9_1_A_042612","Fish","Fish egg",21,,,,,,,,,,,,,50,1
773,382,"9_1_A_042612","Annelid","Spionidae",42,,,,,,,,,,,,,50,1
774,382,"9_1_A_042612","Decapod","Shrimp zoea",57,,,,,,,,,,,,,50,1
775,382,"9_1_A_042612","Decapod","Crab zoea",57,,,,,,,,,,,,,50,1
776,382,"9_1_A_042612","Annelid","Trochophore",67,,,,,,,,,,,,,50,1
777,382,"9_1_A_042612","Gastropod","Limacina",1,,,,,,,,,,,,,50,1
778,382,"9_1_A_042612","Hydrozoan","Euphysa japonica",3,,,,,,,,,,,,,50,1
779,382,"9_1_A_042612","Echinoderm","Pluteus",2,,,,,,,,,,,,,50,1
780,382,"9_1_A_042612","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,1
781,382,"9_1_A_042612","Hydrozoan","Rathkea sp.",3,,,,,,,,,,,,,50,1
782,382,"9_1_A_042612","Fish","Gadid larvae",1,,,,,,,,,,,,,50,1
783,382,"9_1_A_042612","Bryozoan","Cyphonaute",2,,,,,,,,,,,,,50,1
784,382,"9_1_A_042612","Euphausid","Calyptopis",26,,,,,,,,,,,,,50,1
785,382,"9_1_A_042612","Ostracod","Cypris",1,,,,,,,,,,,,,50,1
786,382,"9_1_A_042612","Hydrozoan","Obelia",1,,,,,,,,,,,,,50,1
787,382,"9_1_A_042612","Hydrozoan","Melicertum",2,,,,,,,,,,,,,50,1
788,382,"9_1_A_042612","Chaetognath","Parasagitta elegans",1,,,,,,,,,,,,,50,1
789,382,"9_1_A_042612","Branchiopod","Podon",1,,,,,,,,,,,,,50,1
790,382,"9_1_A_042612","Cumacean","Cumacea",1,,,,,,,,,,,,,50,1
791,47,"3_4_A_050212","Copepod","Pseudocalanus",193,,,7,,23,12,,32,21,72,26,,50,1
792,47,"3_4_A_050212","Copepod","Acartia longerimis",13,,,,,,1,,7,1,1,3,,50,1
793,47,"3_4_A_050212","Copepod","Eurytemora affinis",5,,,,,1,,,,,2,2,,50,1
794,47,"3_4_A_050212","Copepod","Neocalanus plumchrus",6,,,1,,3,2,,,,,,,50,1
795,47,"3_4_A_050212","Copepod","Tisbe spp.",1,,,,,,,,,,1,,,50,1
796,47,"3_4_A_050212","Copepod","Oithona similis",1,,,,,,,,,,1,,,50,1
797,47,"3_4_A_050212","Unknown","Egg",65,,,,,,,,,,,,,50,1
798,47,"3_4_A_050212","Barnacle","Barnacle nauplii",343,,,,,,,,,,,,,50,1
799,47,"3_4_A_050212","Gastropod","Limacina",9,,,,,,,,,,,,,50,1
800,47,"3_4_A_050212","Ostracod","Cypris",13,,,,,,,,,,,,,50,1
801,47,"3_4_A_050212","Annelid","Spionidae",1,,,,,,,,,,,,,50,1
802,47,"3_4_A_050212","Bivalve","Veliger (Bivalvia)",1,,,,,,,,,,,,,50,1
803,47,"3_4_A_050212","Decapod","Zoea",2,,,,,,,,,,,,,50,1
804,47,"3_4_A_050212","Hydrozoan","Euphysa japonica",1,,,,,,,,,,,,,50,1
805,47,"3_4_A_050212","Amphipod","Apherusa glacialis",1,,,,,,,,,,,,,50,1
806,47,"3_4_A_050212","Cnidarian","Aurelia aurita ephyra",1,,,,,,,,,,,,,50,1
807,47,"3_4_A_050212","Fish","Fish egg",5,,,,,,,,,,,,,50,1
808,47,"3_4_A_050212","Crustecean","Nauplii",1,,,,,,,,,,,,,50,1
809,47,"3_4_A_050212","Chaetognath","Parasagitta elegans",4,,,,,,,,,,,,,50,1
810,47,"3_4_A_050212","Fish","Clupidae larvae",1,,,,,,,,,,,,,50,1
811,47,"3_4_A_050212","Annelid","Polychaete trochophore",1,,,,,,,,,,,,,50,1
812,47,"3_4_A_050212","Branchiopod","Evadne",1,,,,,,,,,,,,,50,1
813,64,"3_8_A_050212","Copepod","Pseudocalanus",109,,1,3,,13,10,,15,14,36,17,,50,1
814,64,"3_8_A_050212","Copepod","Neocalanus plumchrus",4,,,2,,2,,,,,,,,50,1
815,64,"3_8_A_050212","Copepod","Acartia longerimis",2,,,,,,,,,,,2,,50,1
816,64,"3_8_A_050212","Unknown","Egg",72,,,,,,,,,,,,,50,1
817,64,"3_8_A_050212","Crustecean","Nauplii",7,,,,,,,,,,,,,50,1
818,64,"3_8_A_050212","Barnacle","Barnacle nauplii",118,,,,,,,,,,,,,50,1
819,64,"3_8_A_050212","Fish","Fish egg",7,,,,,,,,,,,,,50,1
820,64,"3_8_A_050212","Gastropod","Limacina",4,,,,,,,,,,,,,50,1
821,64,"3_8_A_050212","Amphipod","Apherusa glacialis",2,,,,,,,,,,,,,50,1
822,64,"3_8_A_050212","Ostracod","Cypris",6,,,,,,,,,,,,,50,1
823,64,"3_8_A_050212","Decapod","Zoea",1,,,,,,,,,,,,,50,1
824,64,"3_8_A_050212","Annelid","Spionidae",3,,,,,,,,,,,,,50,1
825,64,"3_8_A_050212","Chaetognath","Parasagitta elegans",2,,,,,,,,,,,,,50,1
826,64,"3_8_A_050212","Cnidarian","Aurelia aurita ephyra",1,,,,,,,,,,,,,50,1
827,57,"3_13_B_050212","Copepod","Pseudocalanus",17,,,1,,,1,,4,2,8,1,,50,2
828,57,"3_13_B_050212","Copepod","Acartia longerimis",26,,,,,,,,7,6,4,9,,50,2
829,57,"3_13_B_050212","Copepod","Tisbe spp.",3,,,,,,,,1,,2,,,50,2
830,57,"3_13_B_050212","Copepod","Calanus marshallae",4,,,1,,1,,,,,2,,,50,2
831,57,"3_13_B_050212","Copepod","Neocalanus plumchrus",9,,,,,8,,,1,,,,,50,2
832,57,"3_13_B_050212","Copepod","Acartia tumida",1,,,,,,,,,,,1,,50,2
833,57,"3_13_B_050212","Copepod","Sapphrina spp.",1,,,,,,,,,,,1,,50,2
834,57,"3_13_B_050212","Unknown","Egg",55,,,,,,,,,,,,,50,2
835,57,"3_13_B_050212","Crustecean","Nauplii",3,,,,,,,,,,,,,50,2
836,57,"3_13_B_050212","Barnacle","Barnacle nauplii",737,,,,,,,,,,,,,50,2
837,57,"3_13_B_050212","Fish","Fish egg",4,,,,,,,,,,,,,50,2
838,57,"3_13_B_050212","Annelid","Spionidae",29,,,,,,,,,,,,,50,2
839,57,"3_13_B_050212","Ostracod","Cypris",71,,,,,,,,,,,,,50,2
840,57,"3_13_B_050212","Amphipod","Gammarid amphipod",3,,,,,,,,,,,,,50,2
841,57,"3_13_B_050212","Gastropod","Limacina",5,,,,,,,,,,,,,50,2
842,57,"3_13_B_050212","Amphipod","Apherusa glacialis",14,,,,,,,,,,,,,50,2
843,57,"3_13_B_050212","Decapod","Zoea",9,,,,,,,,,,,,,50,2
844,57,"3_13_B_050212","Isopod","Idotea",1,,,,,,,,,,,,,50,2
845,57,"3_13_B_050212","Annelid","Polychaete trochophore",5,,,,,,,,,,,,,50,2
846,57,"3_13_B_050212","Ostracod","Ostracoda",2,,,,,,,,,,,,,50,2
847,57,"3_13_B_050212","Gastropod","Limacina",2,,,,,,,,,,,,,50,2
848,57,"3_13_B_050212","Bivalve","Veliger (Bivalvia)",1,,,,,,,,,,,,,50,2
849,57,"3_13_B_050212","Annelid","Bathypolaris carinata",1,,,,,,,,,,,,,50,2
850,57,"3_13_B_050212","Cumacean","Cumacea",1,,,,,,,,,,,,,50,2
851,57,"3_13_B_050212","Branchiopod","Evadne",1,,,,,,,,,,,,,50,2
852,177,"6_5_B_050312","Copepod","Pseudocalanus",152,,,3,,17,10,,51,29,32,10,,50,5.33
853,177,"6_5_B_050312","Copepod","Oithona similis",4,,,,,,,,,,4,,,50,5.33
854,177,"6_5_B_050312","Copepod","Neocalanus plumchrus",155,11,25,18,,43,8,,36,5,8,1,,50,5.33
855,177,"6_5_B_050312","Copepod","Acartia longerimis",66,,,1,,3,3,,11,3,30,15,,50,5.33
856,177,"6_5_B_050312","Copepod","Neocalanus flemingeri",4,,,1,,,,,3,,,,,50,5.33
857,177,"6_5_B_050312","Copepod","Paracalanus parvus",1,,,,,,,,1,,,,,50,5.33
858,177,"6_5_B_050312","Unknown","Egg",89,,,,,,,,,,,,,50,5.33
859,177,"6_5_B_050312","Crustecean","Nauplii",35,,,,,,,,,,,,,50,5.33
860,177,"6_5_B_050312","Barnacle","Barnacle nauplii",45,,,,,,,,,,,,,50,5.33
861,177,"6_5_B_050312","Branchiopod","Evadne",1,,,,,,,,,,,,,50,5.33
862,177,"6_5_B_050312","Euphausid","Calyptopis",43,,,,,,,,,,,,,50,5.33
863,177,"6_5_B_050312","Decapod","Zoea",5,,,,,,,,,,,,,50,5.33
864,177,"6_5_B_050312","Annelid","Spionidae",1,,,,,,,,,,,,,50,5.33
865,177,"6_5_B_050312","Tunicate","Oikopleura dioica",5,,,,,,,,,,,,,50,5.33
866,177,"6_5_B_050312","Chaetognath","Parasagitta elegans",1,,,,,,,,,,,,,50,5.33
867,177,"6_5_B_050312","Annelid","Polychaete trochophore",1,,,,,,,,,,,,,50,5.33
868,177,"6_5_B_050312","Gastropod","Limacina",9,,,,,,,,,,,,,50,5.33
869,177,"6_5_B_050312","Ostracod","Cypris",1,,,,,,,,,,,,,50,5.33
870,177,"6_5_B_050312","Branchiopod","Podon",1,,,,,,,,,,,,,50,5.33
871,186,"6_11_050312","Copepod","Pseudocalanus",88,,1,3,,9,14,,16,25,12,8,,50,8
872,186,"6_11_050312","Copepod","Neocalanus plumchrus",145,9,13,9,,20,1,,89,4,,,,50,8
873,186,"6_11_050312","Copepod","Acartia longerimis",6,,,,,,1,,2,,2,1,,50,8
874,186,"6_11_050312","Copepod","Oithona similis",2,,,,,,,,,,2,,,50,8
875,186,"6_11_050312","Copepod","Neocalanus flemingeri",17,,,,,7,,,10,,,,,50,8
876,186,"6_11_050312","Copepod","Metridia pacifica",3,,,2,,,,,,1,,,,50,8
877,186,"6_11_050312","Copepod","Oithona atlantica",1,,,,,,,,,,1,,,50,8
878,186,"6_11_050312","Unknown","Egg",182,,,,,,,,,,,,,50,8
879,186,"6_11_050312","Crustecean","Nauplii",43,,,,,,,,,,,,,50,8
880,186,"6_11_050312","Barnacle","Barnacle nauplii",17,,,,,,,,,,,,,50,8
881,186,"6_11_050312","Euphausid","Calyptopis",41,,,,,,,,,,,,,50,8
882,186,"6_11_050312","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,8
883,186,"6_11_050312","Annelid","Spionidae",1,,,,,,,,,,,,,50,8
884,186,"6_11_050312","Chaetognath","Parasagitta elegans",2,,,,,,,,,,,,,50,8
885,186,"6_11_050312","Branchiopod","Evadne",1,,,,,,,,,,,,,50,8
886,186,"6_11_050312","Tunicate","Oikopleura dioica",2,,,,,,,,,,,,,50,8
887,117,"4_4_A_050212","Copepod","Pseudocalanus",85,,,9,,12,8,,26,12,15,3,,50,2
888,117,"4_4_A_050212","Copepod","Neocalanus plumchrus",43,4,2,5,,29,1,,1,1,,,,50,2
889,117,"4_4_A_050212","Copepod","Acartia longerimis",36,,,,,1,3,,13,9,4,6,,50,2
890,117,"4_4_A_050212","Copepod","Neocalanus flemingeri",4,,,2,,2,,,,,,,,50,2
891,117,"4_4_A_050212","Copepod","Microcalanus spp.",2,,,,,,,,,1,1,,,50,2
892,117,"4_4_A_050212","Copepod","Oithona atlantica",1,,,,,,,,1,,,,,50,2
893,117,"4_4_A_050212","Copepod","Metridia pacifica",3,,2,,,,1,,,,,,,50,2
894,117,"4_4_A_050212","Copepod","Oithona similis",1,,,,,,,,,,,1,,50,2
895,117,"4_4_A_050212","Unknown","Egg",234,,,,,,,,,,,,,50,2
896,117,"4_4_A_050212","Crustecean","Nauplii",177,,,,,,,,,,,,,50,2
897,117,"4_4_A_050212","Barnacle","Barnacle nauplii",238,,,,,,,,,,,,,50,2
898,117,"4_4_A_050212","Ostracod","Cypris",71,,,,,,,,,,,,,50,2
899,117,"4_4_A_050212","Annelid","Spionidae",52,,,,,,,,,,,,,50,2
900,117,"4_4_A_050212","Euphausid","Calyptopis",5,,,,,,,,,,,,,50,2
901,117,"4_4_A_050212","Gastropod","Limacina",15,,,,,,,,,,,,,50,2
902,117,"4_4_A_050212","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,2
903,117,"4_4_A_050212","Chaetognath","Parasagitta elegans",2,,,,,,,,,,,,,50,2
904,117,"4_4_A_050212","Decapod","Shrimp zoea",1,,,,,,,,,,,,,50,2
905,117,"4_4_A_050212","Isopod","Idotea",1,,,,,,,,,,,,,50,2
906,117,"4_4_A_050212","Annelid","Polychaete trochophore",8,,,,,,,,,,,,,50,2
907,117,"4_4_A_050212","Decapod","Crab zoea",1,,,,,,,,,,,,,50,2
908,117,"4_4_A_050212","Branchiopod","Evadne",1,,,,,,,,,,,,,50,2
909,114,"4_2_A_050212","Copepod","Pseudocalanus",45,,,1,,10,6,,10,10,5,3,,50,2
910,114,"4_2_A_050212","Copepod","Acartia longerimis",16,,1,,,1,,,3,4,1,6,,50,2
911,114,"4_2_A_050212","Copepod","Neocalanus plumchrus",6,1,,,,4,,,1,,,,,50,2
912,114,"4_2_A_050212","Copepod","Metridia pacifica",2,,1,1,,,,,,,,,,50,2
913,114,"4_2_A_050212","Copepod","Microcalanus spp.",1,,,,,,,,,1,,,,50,2
914,114,"4_2_A_050212","Euphausid","Calyptopis",12,,,,,,,,,,,,,50,2
915,114,"4_2_A_050212","Decapod","Crab zoea",1,,,,,,,,,,,,,50,2
916,114,"4_2_A_050212","Gastropod","Limacina",5,,,,,,,,,,,,,50,2
917,114,"4_2_A_050212","Annelid","Polychaete trochophore",4,,,,,,,,,,,,,50,2
918,114,"4_2_A_050212","Isopod","Idotea",1,,,,,,,,,,,,,50,2
919,114,"4_2_A_050212","Amphipod","Gammarid amphipod",1,,,,,,,,,,,,,50,2
920,114,"4_2_A_050212","Annelid","Autolytus",1,,,,,,,,,,,,,50,2
921,114,"4_2_A_050212","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,2
922,114,"4_2_A_050212","Unknown","Egg",53,,,,,,,,,,,,,50,2
923,114,"4_2_A_050212","Crustecean","Nauplii",23,,,,,,,,,,,,,50,2
924,114,"4_2_A_050212","Barnacle","Barnacle nauplii",267,,,,,,,,,,,,,50,2
925,114,"4_2_A_050212","Ostracod","Cypris",48,,,,,,,,,,,,,50,2
926,114,"4_2_A_050212","Annelid","Spionidae",48,,,,,,,,,,,,,50,2
927,202,"6_25_A_050312","Copepod","Pseudocalanus",96,,,,,10,7,,19,33,18,9,,50,2
928,202,"6_25_A_050312","Copepod","Neocalanus plumchrus",63,3,5,2,,14,,,38,1,,,,50,2
929,202,"6_25_A_050312","Copepod","Acartia longerimis",37,,,,,,,,10,6,13,8,,50,2
930,202,"6_25_A_050312","Copepod","Metridia pacifica",4,,,,,,,,1,,3,,,50,2
931,202,"6_25_A_050312","Copepod","Oithona similis",1,,,,,,,,1,,,,,50,2
932,202,"6_25_A_050312","Copepod","Acartia tumida",2,,,,,,,,,,1,1,,50,2
933,202,"6_25_A_050312","Tunicate","Fritillaria borealis",49,,,,,,,,,,,,,50,2
934,202,"6_25_A_050312","Euphausid","Calyptopis",44,,,,,,,,,,,,,50,2
935,202,"6_25_A_050312","Echinoderm","Pluteus",4,,,,,,,,,,,,,50,2
936,202,"6_25_A_050312","Hydrozoan","Euphysa japonica",1,,,,,,,,,,,,,50,2
937,202,"6_25_A_050312","Tunicate","Oikopleura dioica",10,,,,,,,,,,,,,50,2
938,202,"6_25_A_050312","Fish","Ammodytidae larvae",3,,,,,,,,,,,,,50,2
939,202,"6_25_A_050312","Gastropod","Limacina",11,,,,,,,,,,,,,50,2
940,202,"6_25_A_050312","Chaetognath","Parasagitta elegans",1,,,,,,,,,,,,,50,2
941,202,"6_25_A_050312","Unknown","Egg",74,,,,,,,,,,,,,50,2
942,202,"6_25_A_050312","Crustecean","Nauplii",133,,,,,,,,,,,,,50,2
943,202,"6_25_A_050312","Barnacle","Barnacle nauplii",38,,,,,,,,,,,,,50,2
944,202,"6_25_A_050312","Annelid","Spionidae",1,,,,,,,,,,,,,50,2
945,319,"7_4_A_050312","Copepod","Pseudocalanus",181,,,15,,35,20,,28,21,38,24,,50,1
946,319,"7_4_A_050312","Copepod","Oithona similis",10,,,,,,,,,,4,6,,50,1
947,319,"7_4_A_050312","Copepod","Acartia longerimis",9,,,,,3,1,,1,,1,3,,50,1
948,319,"7_4_A_050312","Copepod","Metridia pacifica",6,,,2,,1,2,,,1,,,,50,1
949,319,"7_4_A_050312","Copepod","Calanus marshallae",1,,1,,,,,,,,,,,50,1
950,319,"7_4_A_050312","Copepod","Neocalanus plumchrus",12,2,5,4,,1,,,,,,,,50,1
951,319,"7_4_A_050312","Copepod","Oithona atlantica",2,,,,,,,,1,,1,,,50,1
952,319,"7_4_A_050312","Copepod","Scolecithricella minor",1,,,,,,,,1,,,,,50,1
953,319,"7_4_A_050312","Euphausid","Calyptopis",8,,,,,,,,,,,,,50,1
954,319,"7_4_A_050312","Tunicate","Fritillaria borealis",22,,,,,,,,,,,,,50,1
955,319,"7_4_A_050312","Chaetognath","Parasagitta elegans",3,,,,,,,,,,,,,50,1
956,319,"7_4_A_050312","Fish","Ammodytidae larvae",3,,,,,,,,,,,,,50,1
957,319,"7_4_A_050312","Unknown","Egg",121,,,,,,,,,,,,,50,1
958,319,"7_4_A_050312","Crustecean","Nauplii",49,,,,,,,,,,,,,50,1
959,319,"7_4_A_050312","Barnacle","Barnacle nauplii",179,,,,,,,,,,,,,50,1
960,319,"7_4_A_050312","Ostracod","Cypris",6,,,,,,,,,,,,,50,1
961,319,"7_4_A_050312","Annelid","Spionidae",3,,,,,,,,,,,,,50,1
962,319,"7_4_A_050312","Decapod","Shrimp zoea",3,,,,,,,,,,,,,50,1
963,319,"7_4_A_050312","Cnidarian","Aurelia aurita ephyra",1,,,,,,,,,,,,,50,1
964,319,"7_4_A_050312","Fish","Fish egg",1,,,,,,,,,,,,,50,1
965,319,"7_4_A_050312","Gastropod","Limacina",2,,,,,,,,,,,,,50,1
966,319,"7_4_A_050312","Bryozoan","Cyphonaute",1,,,,,,,,,,,,,50,1
967,566,"7_10_A_050312","Copepod","Pseudocalanus",147,,,12,,22,19,,30,18,33,13,,50,2
968,566,"7_10_A_050312","Copepod","Neocalanus plumchrus",199,16,11,31,,74,22,,33,11,,1,,50,2
969,566,"7_10_A_050312","Copepod","Acartia longerimis",12,,,,,1,,,5,2,2,2,,50,2
970,566,"7_10_A_050312","Copepod","Neocalanus flemingeri",43,,,3,,22,3,,11,4,,,,50,2
971,566,"7_10_A_050312","Copepod","Oithona similis",5,,,,,,,,4,,,1,,50,2
972,566,"7_10_A_050312","Copepod","Oithona atlantica",3,,,,,,,,2,,1,,,50,2
973,566,"7_10_A_050312","Copepod","Metridia pacifica",61,1,3,19,,16,13,,7,2,,,,50,2
974,566,"7_10_A_050312","Copepod","Calanus marshallae",3,1,,,,2,,,,,,,,50,2
975,566,"7_10_A_050312","Copepod","Neocalanus cristatus",3,,,,,2,,,1,,,,,50,2
976,566,"7_10_A_050312","Copepod","Metridia okhotensis",2,,2,,,,,,,,,,,50,2
